"DATA_YEAR","PROPERTY_ID","PROP_DESC_ID","PROPERTY_VALUE","DATE_RECOVERED","NIBRS_PROP_DESC_ID"
2019,117381067,6,60,17-AUG-19,128457824
2019,117381066,6,60,,128457823
2019,117376555,20,1505,,128457840
2019,117386049,38,1,21-AUG-19,128455601
2019,117376568,38,1,,128451710
2019,117381091,63,5,,128457856
2019,117386063,63,5,25-JUL-19,128455612
2019,117381120,38,30,,128457902
2019,117386094,10,,,128451757
2019,117376611,63,600,,128451768
2019,117376616,61,1000,,128451773
2019,117376616,3,200,,128455680
2019,117376616,6,500,,128455681
2019,117376617,56,20,,128451779
2019,117376617,63,180,,128451776
2019,117376617,25,25,,128451777
2019,117376617,6,20,,128455684
2019,117376617,20,20,,128451778
2019,117376617,61,288,,128451775
2019,117376617,51,0,,128451780
2019,117386136,17,7500,,128457957
2019,117386148,16,150,,128455731
2019,117376649,19,498,,128451832
2019,117376648,19,249,24-JUN-19,128451831
2019,117386169,17,200,,128455758
2019,117386176,9,0,,128451856
2019,117376673,12,1400,,128455780
2019,117376708,63,204,31-JUL-19,128458047
2019,117386223,63,296,,128451914
2019,117376715,4,100,,128455843
2019,117376715,24,300,,128451921
2019,117376715,36,900,,128455842
2019,117376715,54,200,,128455844
2019,117381225,19,1,,128458052
2019,125190059,25,5050,,139197863
2019,117381228,9,0,,128458059
2019,123834438,20,5900,,137345820
2019,123838793,52,0,,137345836
2019,117376745,9,0,,128455891
2019,123842886,10,,,137345903
2019,117386264,63,125,,128455897
2019,117376754,65,400,,128451972
2019,117376760,61,40,,128455903
2019,123838863,19,330,,137352992
2019,117386234,38,1,,128455849
2019,117376764,9,,,128455913
2019,117376782,63,10,,128455932
2019,117376788,4,52,,128452016
2019,123838884,25,60,,137353040
2019,117376794,21,1500,,128452025
2019,123838884,62,100,,137353042
2019,117376802,2,1,,128452031
2019,123838884,7,2500,,137353038
2019,123838886,13,1,,137345930
2019,117386325,52,,,128455981
2019,117376815,52,0,,128452048
2019,123838886,20,1,,137353043
2019,123834553,21,750,,137345950
2019,123838919,10,,,137353091
2019,123838923,52,0,,137345956
2019,123834565,3,3,,137353109
2019,117376832,6,200,,128458126
2019,117376832,43,280,,128452074
2019,123834565,30,2,,137353110
2019,123844576,3,1000,,137345978
2019,117381271,3,45000,,128452080
2019,117376839,3,45000,19-MAR-19,128458134
2019,123842967,20,1000,,137348009
2019,123838964,21,2000,,137353157
2019,117376851,65,20,,128452096
2019,123842971,35,1000,,137348018
2019,123842971,37,40000,,137348019
2019,123844614,63,30,,137346019
2019,123844623,38,1,,137346035
2019,123838981,51,0,,137353182
2019,123838986,63,300,,137353188
2019,117376858,3,1000,,128452108
2019,117386371,63,1,,128456062
2019,117386371,20,500,,128456060
2019,117386371,9,0,,128456059
2019,117381289,52,,,128458161
2019,123839000,7,1199,31-OCT-19,137348074
2019,123838999,7,1199,,137348073
2019,123839000,63,15,31-OCT-19,137353213
2019,123838999,63,127,,137353210
2019,123839008,51,0,,137346088
2019,123843021,16,1,,137348089
2019,117376870,20,16550,,128452137
2019,117376875,20,5000,,128452148
2019,123839041,38,60,,137353263
2019,123844700,4,720,,137348121
2019,123844707,26,600,,137348129
2019,117376893,66,170,,128456115
2019,117376893,19,250,,128458197
2019,117376893,7,3120,,128458196
2019,117376894,10,,,128452171
2019,117376897,10,,,128452177
2019,117381318,9,,,128458200
2019,117381318,20,75,,128458202
2019,117381318,63,,,128458201
2019,117376909,24,1,,128452193
2019,117376911,52,,,128452194
2019,123844707,7,750,,137353273
2019,123844707,20,50,,137353275
2019,123844718,20,145,,137348135
2019,117386412,42,3800,,128452206
2019,117376922,7,895,,128458218
2019,117376922,9,,,128452212
2019,123844721,36,480,,137353282
2019,117376931,63,175,,128452229
2019,117381343,37,1500,,128458228
2019,117381343,42,4300,,128458229
2019,117376935,61,1,,128452235
2019,117386435,13,325,,128456163
2019,123844726,52,0,,137346169
2019,117376959,7,1000,,128452265
2019,117376959,25,40,,128452266
2019,117381356,20,13800,,128456180
2019,117376960,20,30,,128452268
2019,117376960,47,0,,128452270
2019,117376960,25,50,,128452269
2019,117376960,51,0,,128452271
2019,117376960,9,0,,128452267
2019,117376963,20,526,,128452274
2019,117376963,63,1,,128452275
2019,117376963,25,25,,128456187
2019,117376964,3,5000,,128452280
2019,123839061,10,,,137346175
2019,117376965,7,4700,,128452282
2019,117376965,36,400,,128452283
2019,117376965,63,1370,,128452285
2019,117376965,51,0,,128452284
2019,117376971,51,0,,128456193
2019,123839072,10,,,137348149
2019,123843055,7,3750,,137348152
2019,123843055,63,320,,137353314
2019,123843055,25,100,,137348153
2019,123843055,47,0,,137348156
2019,123844748,35,400,,137353318
2019,123839085,47,,,137353327
2019,117376979,6,58,,128452301
2019,117381374,20,1,,128456205
2019,123844759,10,,,137346220
2019,117376988,26,850,,128452309
2019,117386476,20,100,,128456216
2019,123844765,63,25,,137346233
2019,123844765,4,582,,137346232
2019,117386481,3,15000,20-APR-19,128456228
2019,123839109,20,20,,137346239
2019,123843068,9,0,,137348177
2019,123844776,10,,,137353350
2019,123839120,10,,,137346251
2019,123839124,6,400,,137348181
2019,117386491,7,600,,128456242
2019,117386491,20,600,,128456246
2019,117386491,51,,,128456244
2019,117386491,61,165,,128456243
2019,117386491,9,,,128456245
2019,117377001,6,60,,128456248
2019,117377001,7,1,,128456249
2019,117377001,63,1,,128452331
2019,117377001,25,20,,128456250
2019,123839124,7,1500,,137346260
2019,117377005,51,,,128456252
2019,117386495,7,1500,,128456253
2019,117386495,62,20,,128456255
2019,117386495,61,500,,128456254
2019,123839124,25,100,,137353357
2019,123844789,9,0,,137346271
2019,123844789,25,25,,137353369
2019,123844789,51,0,,137346272
2019,123844789,20,20,,137348185
2019,123839132,10,,,137353367
2019,123839141,20,214,,137353385
2019,123839144,24,10000,06-OCT-19,137353388
2019,123839143,24,10000,,137346286
2019,117381403,16,1800,,128462373
2019,123843088,6,80,,137348200
2019,123844815,35,1,,137353414
2019,117377032,51,0,,128462388
2019,117377034,63,160,,128462392
2019,117377034,9,0,,128462389
2019,117377034,51,0,,128462391
2019,117377034,25,60,,128462390
2019,117386516,3,1,,128456284
2019,123844815,3,1,,137353413
2019,123839171,13,853,,137348217
2019,123843105,3,5000,,137348224
2019,123843103,3,5000,22-AUG-19,137346321
2019,123843107,51,0,,137348228
2019,123844825,51,0,,137348229
2019,123839184,47,0,,137353443
2019,123839184,25,80,,137353442
2019,117386545,25,1200,,128456312
2019,117386545,7,2000,,128456310
2019,117386545,60,13600,,128456313
2019,117386545,17,1000,,128456311
2019,123839184,17,180,,137353440
2019,123839186,7,4700,,137348239
2019,123839186,23,440,,137353444
2019,123844835,38,350,,137346335
2019,117386548,26,200,,128456319
2019,117377084,61,800,,128462470
2019,123839194,9,0,,137353450
2019,123844841,8,180,,137346343
2019,123844844,20,400,,137346349
2019,123844844,9,0,,137346348
2019,123844844,25,300,,137346351
2019,123844844,61,700,,137348250
2019,123844844,47,0,,137346353
2019,123844845,10,,,137353459
2019,123839217,10,,,137346368
2019,117386568,9,0,,128456353
2019,117377113,51,0,,128456355
2019,117377113,7,1200,,128456354
2019,117377113,63,320,,128456356
2019,123844850,25,30,,137353467
2019,123844850,51,0,,137346367
2019,123844850,9,0,,137348254
2019,123844856,16,100,,137346375
2019,116629647,47,,,127547438
2019,116639805,10,,,127547441
2019,116629657,31,3000,,127537632
2019,116629658,3,1000,22-JUN-19,127542588
2019,116644593,6,430,,127542591
2019,116629664,20,413,,127547456
2019,116639834,31,300,,127547460
2019,116644607,3,1,,127542603
2019,116639852,10,,,127542616
2019,116639856,20,50,,127547476
2019,116639856,61,1000,,127547477
2019,116644634,10,,,127542633
2019,116644634,11,1,,127537689
2019,116644637,3,1,,127547493
2019,116629702,38,1,,127547515
2019,116644663,9,,,127542663
2019,116629722,10,,,127542673
2019,116644677,43,1644,,127547542
2019,116639949,10,,,127537768
2019,116629765,10,,,127537779
2019,116644725,54,1100,,127547590
2019,116639984,21,1,,127547610
2019,116639986,3,3000,,127547612
2019,116644744,3,3000,20-JUN-19,127542754
2019,116629799,6,500,,127542757
2019,116639992,17,1100,,127537812
2019,116639993,17,1100,04-APR-19,127537814
2019,116629805,6,150,,127542775
2019,116644764,6,150,06-JUN-19,127547628
2019,116644806,42,150,,127547659
2019,116644810,6,50,,127547664
2019,116629836,20,40,,127547668
2019,116640019,3,11000,,127537849
2019,116644821,20,45,,127542821
2019,116644821,9,,,127542822
2019,116644821,19,45,,127547679
2019,116640029,16,650,,127547692
2019,116640029,45,624,,127537860
2019,116644843,10,,,127542845
2019,116629874,26,420,,127542859
2019,117384916,10,,,128446788
2019,117375671,20,200,,128450551
2019,117375674,8,10,,128450556
2019,117384935,61,150,,128454226
2019,117380182,63,450,,128454230
2019,117380321,20,507,,128446960
2019,117385014,20,500,22-JUL-19,128446962
2019,117385030,6,48,,128454341
2019,117375737,10,,,128446977
2019,117380334,6,48,11-MAR-19,128450633
2019,117385037,63,10,,128450638
2019,117385037,8,25,,128454350
2019,117385037,20,60,,128454352
2019,117375753,10,,,128454362
2019,117385047,36,180,,128454365
2019,117385047,63,465,,128450649
2019,117385047,20,21,,128454364
2019,117385047,25,185,,128450648
2019,117385074,6,61,,128447020
2019,117375797,52,0,,128450699
2019,117375827,8,1,,128454495
2019,117380455,30,1,,128454505
2019,117380455,3,1,,128454504
2019,117375848,57,600,,128447120
2019,117375854,24,3400,14-APR-19,128447126
2019,117385164,24,3400,,128450771
2019,117385165,20,1460,,128450773
2019,117385176,26,260,,128454530
2019,117385176,16,375,,128454531
2019,117375928,20,2000,,128450857
2019,117380553,13,300,,128454610
2019,117375953,3,3000,19-MAY-19,128454616
2019,117385242,3,3000,,128450893
2019,117380555,31,1,,128454619
