"DATA_YEAR","VICTIM_ID","INJURY_ID"
2019,128272667,5
2019,128272671,5
2019,128272668,5
2019,128272898,5
2019,128272944,4
2019,128273008,4
2019,128273074,5
2019,128273226,4
2019,128273296,5
2019,128273301,4
2019,128273310,4
2019,128273352,4
2019,128273354,4
2019,128273424,4
2019,128273442,5
2019,128273624,4
2019,128273626,4
2019,128273629,5
2019,128273637,4
2019,128273718,5
2019,128273752,5
2019,128273808,4
2019,128273811,5
2019,128274003,5
2019,128255839,5
2019,128274067,4
2019,128274080,6
2019,128274129,4
2019,128274336,5
2019,128255906,4
2019,128274361,5
2019,128274554,5
2019,128274629,5
2019,128274741,5
2019,128270851,5
2019,128270896,5
2019,128270997,4
2019,128271031,5
2019,128271030,5
2019,128271046,5
2019,128271099,4
2019,128271149,5
2019,128271159,5
2019,128271185,5
2019,128271201,3
2019,128271225,5
2019,128271290,5
2019,128271539,5
2019,128271608,5
2019,128271634,5
2019,128271736,5
2019,128271758,5
2019,128271804,5
2019,128271929,5
2019,128271928,5
2019,128271965,4
2019,128271964,4
2019,128272253,4
2019,128272272,5
2019,128272295,5
2019,128272298,5
2019,128272337,5
2019,128272378,5
2019,128272386,5
2019,128272393,5
2019,128272448,5
2019,128272503,5
2019,128272509,5
2019,128272578,5
2019,128272682,5
2019,128272694,4
2019,128272760,5
2019,128273154,4
2019,128273480,4
2019,128273642,5
2019,128273791,4
2019,128273801,4
2019,128273802,4
2019,128273801,1
2019,128273924,4
2019,128273940,5
2019,128273962,5
2019,128273970,5
2019,128255821,4
2019,128274535,5
2019,128274758,5
2019,128274759,4
2019,132977739,4
2019,133007971,5
2019,133008130,5
2019,133003395,4
2019,133003534,5
2019,133003670,5
2019,133003671,4
2019,133008449,5
2019,133008455,4
2019,133003770,7
2019,133003770,6
2019,133008538,5
2019,133008582,4
2019,133003930,4
2019,133008696,2
2019,133008731,5
2019,133008775,5
2019,131297895,1
2019,131309696,6
2019,131313007,5
2019,131302663,5
2019,131310100,4
2019,131313504,5
2019,131310218,4
2019,131310231,5
2019,131302853,5
2019,131310308,5
2019,131317904,3
2019,131317905,4
2019,131313760,5
2019,131310569,4
2019,131310609,5
2019,131318320,5
2019,131314439,5
2019,131314530,4
2019,131314556,5
2019,131318512,5
2019,131315010,5
2019,131318714,2
2019,131311333,4
2019,131311359,4
2019,131315474,1
2019,131315474,6
2019,131311504,4
2019,131319026,4
2019,131311580,4
2019,131315677,5
2019,131319054,4
2019,131311620,4
2019,131319077,4
2019,131311646,5
2019,131315753,4
2019,131311660,5
2019,131319163,5
2019,131311726,4
2019,131311729,4
2019,131311766,8
2019,131311840,5
2019,131311896,4
2019,131319348,4
2019,131311919,4
2019,131311920,4
2019,131316114,4
2019,131319417,5
2019,131319453,5
2019,131312098,4
2019,131319543,5
2019,131319578,5
2019,131319579,5
2019,131312273,4
2019,131312379,5
2019,131312430,4
2019,131316642,4
2019,131316713,4
2019,131319885,4
2019,131316768,4
2019,131316806,4
2019,131312607,4
2019,131312608,4
2019,131323453,5
2019,131323468,5
2019,131317625,5
2019,131323582,3
2019,131323593,4
2019,131323610,5
2019,131323637,5
2019,131323690,5
2019,131320931,4
2019,131324181,5
2019,131324215,5
2019,131324283,5
2019,131321042,5
2019,131324280,5
2019,131324285,5
2019,131324284,5
2019,131324281,5
2019,131328030,4
2019,131324311,3
2019,131321050,5
2019,131324327,5
2019,131324353,5
2019,131324354,5
2019,131321058,5
2019,131328086,5
2019,131321092,4
2019,131328104,6
2019,131321254,4
2019,131324849,5
2019,131324914,5
2019,131321294,4
2019,133008919,5
2019,132999101,4
2019,133009055,5
2019,133004302,5
2019,133009404,4
2019,133004600,4
2019,133004691,5
2019,133004725,4
2019,133004723,4
2019,133009621,5
2019,132999241,5
2019,133009632,4
2019,133009633,4
2019,133009846,5
2019,133010799,4
2019,133005581,5
2019,133010888,5
2019,133010895,4
2019,133010944,4
2019,133005710,5
2019,133010980,5
2019,133011046,4
2019,133011063,5
2019,132999803,5
2019,133011076,5
2019,133011088,4
2019,133005789,5
2019,132999847,5
2019,133005825,4
2019,133011178,4
2019,133011231,5
2019,133005869,5
2019,133011256,5
2019,133011269,5
2019,133011271,5
2019,133005907,4
2019,133011299,5
2019,132999929,5
2019,133011367,4
2019,133011368,4
2019,133011408,5
2019,133000011,5
2019,133011423,5
2019,133005975,5
2019,133011429,5
2019,133011451,5
2019,133006009,4
2019,133011511,5
2019,133011542,5
2019,133000093,4
2019,133011557,4
2019,133011576,6
2019,133011576,8
2019,133006075,5
2019,133000137,5
2019,133011665,5
2019,133011831,4
2019,131308233,5
2019,131308280,5
2019,131308332,5
2019,131308347,5
2019,131308351,4
2019,131308378,5
2019,131301289,5
2019,131301328,5
2019,131308424,4
2019,131308439,5
2019,131308469,4
2019,131308483,5
2019,131308487,5
2019,131308500,4
2019,131301567,5
2019,131308635,5
2019,131308656,5
2019,131308672,6
2019,131308675,5
2019,131308777,4
2019,131308784,4
2019,131308794,4
2019,131308800,5
2019,131308803,5
2019,131308810,4
2019,131308809,4
2019,131308813,4
2019,131308821,5
2019,131308841,4
2019,131308842,5
2019,131309258,5
2019,131302144,4
2019,131297724,5
2019,131309339,1
2019,131297766,5
2019,131297772,5
2019,131297804,4
2019,131297809,5
2019,131309494,5
2019,131309496,5
2019,131309524,5
2019,131309536,5
2019,131302317,5
2019,131302323,5
2019,131302342,5
2019,131309739,4
2019,131313002,5
2019,131302414,5
2019,131313020,5
2019,131313080,4
2019,131302461,5
2019,131302483,5
2019,131313211,5
2019,131309949,5
2019,131309964,4
2019,131310067,4
2019,131310091,4
2019,131302739,5
2019,131313572,5
2019,131310254,5
2019,131310265,4
2019,131313669,1
2019,131302885,5
2019,131313741,5
2019,131313747,5
2019,131313757,5
2019,131313756,5
2019,131313755,5
2019,131310336,5
2019,131313911,5
2019,131313994,4
2019,131313995,4
2019,131310499,5
2019,131318107,5
2019,131314092,4
2019,131310700,5
2019,131310761,4
2019,131310867,4
2019,131310865,5
2019,131318443,4
2019,131314525,4
2019,131310925,5
2019,131318458,5
2019,131314575,5
2019,131318489,5
2019,131314821,5
2019,131311182,5
2019,131314981,4
2019,131315038,4
2019,131311275,5
2019,131315078,4
2019,131315091,5
2019,131311316,4
2019,131311332,3
2019,131311334,4
2019,131315203,4
2019,131311367,5
2019,131311382,2
2019,131311382,6
2019,131311382,1
2019,131311386,5
2019,131315313,4
2019,131311406,5
2019,131311449,5
2019,131315416,5
2019,131315426,4
2019,131311462,4
2019,131311463,4
2019,131311464,4
2019,131318932,4
2019,131315490,5
2019,131311498,4
2019,131315523,5
2019,131315534,5
