"DATA_YEAR","VICTIM_ID","OFFENSE_ID"
2019,130336113,144214083
2019,130336114,144216615
2019,130336115,144216616
2019,130336117,144216618
2019,130336121,144216620
2019,130336128,144216634
2019,130341308,144214098
2019,130341309,144216637
2019,130341309,144216639
2019,130341313,144214104
2019,130336150,144216655
2019,130336149,144216655
2019,130336173,144216676
2019,130336177,144214138
2019,130336176,144214138
2019,130341340,144214138
2019,130341342,144214138
2019,130341340,144214137
2019,130336178,144214136
2019,130341348,144216691
2019,130336195,144216697
2019,130336201,144216699
2019,130341369,144216714
2019,130336222,144216716
2019,130336248,144214213
2019,130341423,144214223
2019,130341496,144214299
2019,130336320,144214302
2019,130336325,144216818
2019,130336329,144214315
2019,130336336,144216827
2019,130336344,144214333
2019,130341533,144214340
2019,130341540,144214345
2019,130336361,144214365
2019,130336365,144214366
2019,130336371,144214368
2019,130336371,144216861
2019,130341566,144214372
2019,130336392,144216885
2019,130336393,144216886
2019,130336404,144216902
2019,130341617,144214414
2019,130341670,144214467
2019,130336445,144214469
2019,130336448,144216938
2019,130341682,144214483
2019,130336457,144214488
2019,130336458,144216945
2019,130336460,144214492
2019,130341707,144216957
2019,130341727,144216972
2019,130341742,144214536
2019,130341747,144216987
2019,130336497,144216992
2019,130336499,144216993
2019,130336509,144214558
2019,130336559,144214597
2019,130336564,144214600
2019,130336568,144217046
2019,130336576,144214606
2019,130336576,144217054
2019,130336585,144214613
2019,130336593,144214622
2019,130341806,144217072
2019,130341806,144217070
2019,130336604,144217081
2019,130336611,144217087
2019,130342184,144217475
2019,130342212,144215016
2019,130342218,144207227
2019,130342242,144215047
2019,130342242,144217500
2019,130337015,144215051
2019,130337025,144207232
2019,130337067,144215136
2019,130329083,144217538
2019,130342329,144217540
2019,130342331,144217541
2019,130342342,144215159
2019,130342347,144215166
2019,130337084,144217549
2019,130337094,144217555
2019,130332978,144203486
2019,130332988,144203495
2019,130332988,144203496
2019,130332996,144180513
2019,130332996,144180514
2019,130333003,144180524
2019,130302544,144180524
2019,130333025,144203534
2019,130333031,144203540
2019,130302611,144203545
2019,130333035,144203545
2019,130302610,144203545
2019,130333036,144203545
2019,130302608,144203545
2019,130302609,144203545
2019,130333049,144203559
2019,130333062,144203568
2019,130333064,144203568
2019,130333067,144180628
2019,130333067,144180627
2019,130333080,144203581
2019,130333079,144203580
2019,130333088,144203588
2019,130333091,144203591
2019,130333100,144203601
2019,130333102,144203603
2019,130333103,144203604
2019,130302697,144180667
2019,130302700,144180670
2019,130333112,144180676
2019,130333121,144203616
2019,130333122,144203617
2019,130302715,144180690
2019,130333124,144203619
2019,130333129,144203623
2019,130333136,144203630
2019,130333134,144203629
2019,130333139,144203633
2019,130333138,144203632
2019,130333141,144203634
2019,130302744,144180718
2019,130333148,144203641
2019,130333157,144203651
2019,130333163,144203657
2019,130333167,144203661
2019,130333169,144203663
2019,130333176,144203671
2019,130333177,144180774
2019,130333182,144203676
2019,130333181,144203676
2019,130333184,144180782
2019,130333188,144180787
2019,130302820,144203686
2019,130333194,144203685
2019,130302828,144180802
2019,130333202,144203691
2019,130333201,144203691
2019,130302830,144180807
2019,130302834,144203694
2019,130333206,144203696
2019,130333215,144203703
2019,130333216,144203704
2019,130333222,144203708
2019,130302861,144180843
2019,130333227,144203711
2019,130333233,144203716
2019,130333232,144203715
2019,130333234,144203717
2019,130302884,144180866
2019,130333239,144203721
2019,130333241,144203723
2019,130333247,144203727
2019,130328792,144206997
2019,130333250,144203731
2019,130333251,144203731
2019,130337906,144180890
2019,130333257,144203736
2019,130333260,144203738
2019,130333261,144180901
2019,130333263,144203742
2019,130333275,144203754
2019,130333277,144203756
2019,130333276,144203755
2019,130333283,144203762
2019,130333286,144180929
2019,130333293,144203771
2019,130333299,144203776
2019,130333298,144203776
2019,130333301,144203777
2019,130333307,144203785
2019,130337974,144180952
2019,130337975,144180952
2019,130337973,144180952
2019,130333311,144203787
2019,130333315,144203791
2019,130333316,144203792
2019,130333321,144203797
2019,130333320,144203796
2019,130333332,144180978
2019,130333333,144203808
2019,130338009,144203811
2019,130333337,144203815
2019,130333342,144203818
2019,130338016,144180990
2019,130333350,144203826
2019,130333349,144203825
2019,130333351,144203827
2019,130333356,144203830
2019,130333358,144203830
2019,130333355,144203830
2019,130333360,144181001
2019,130333363,144203836
2019,130333366,144203837
2019,130333368,144203840
2019,130333372,144203841
2019,130333371,144203841
2019,130333370,144203841
2019,130333374,144203843
2019,130333380,144203847
2019,130338057,144203848
2019,130333386,144203855
2019,130333388,144203857
2019,130333389,144203858
2019,130333391,144203861
2019,130338088,144203873
2019,130333408,144203878
2019,130333412,144203884
2019,130333414,144203886
2019,130333425,144181064
2019,130333428,144203899
2019,130333431,144203904
2019,130333432,144203905
2019,130333435,144203909
2019,130333436,144203908
2019,130333441,144181081
2019,130333444,144203917
2019,130333445,144203918
2019,130333446,144203919
2019,130338141,144203923
2019,130333457,144203927
2019,130333461,144203929
2019,130333459,144203928
2019,130333460,144203928
2019,130333464,144203931
2019,130333478,144203942
2019,130333493,144181135
2019,130333491,144181135
2019,130333494,144181142
2019,130333500,144181149
2019,130338195,144181154
2019,130333507,144203959
2019,130338204,144203963
2019,130338208,144181161
2019,130333514,144181161
2019,130338213,144203970
2019,130338218,144203973
2019,130333518,144203977
2019,130333521,144181171
2019,130333529,144211183
2019,130333532,144211184
2019,130333537,144211193
2019,130338248,144211194
2019,130338259,144211205
2019,130333547,144211210
2019,130333553,144211216
2019,130333561,144211227
2019,130338285,144211231
2019,130338288,144211232
2019,130333565,144211233
2019,130328798,144204018
2019,130333571,144211241
2019,130328801,144211244
2019,130333581,144204031
2019,130333582,144204031
2019,130333586,144207004
2019,130338317,144204035
2019,130333592,144204039
2019,130333594,144204042
2019,130333596,144204045
2019,130333602,144211274
2019,130338337,144204047
2019,130338334,144204047
2019,130338335,144204047
2019,130333606,144204047
2019,130338344,144211283
2019,130338345,144211283
2019,130333613,144204052
2019,130333619,144207011
2019,130333620,144204055
2019,130338365,144204059
2019,130338367,144211302
2019,130333624,144211316
2019,130338379,144211318
2019,130333626,144211318
2019,130338382,144211321
2019,130338385,144211324
2019,130333629,144211329
2019,130333631,144211333
2019,130338392,144211331
2019,130333633,144211339
2019,130338405,144211344
2019,130338404,144211344
2019,130333636,144211350
2019,130338435,144211377
2019,130338438,144211381
2019,130338438,144211382
2019,130338439,144204080
2019,130333654,144204085
2019,130338447,144204085
2019,130338454,144211394
2019,130338457,144211398
2019,130333659,144204091
2019,130338469,144211408
2019,130338472,144204097
2019,130333671,144204101
2019,130333673,144204103
2019,130333678,144211417
2019,130338490,144211422
2019,130333680,144211428
2019,130333683,144211436
2019,130333682,144204110
2019,130338520,144204113
2019,130333691,144204122
2019,130333696,144204127
2019,130333697,144204127
2019,130333700,144204132
2019,130338561,144211479
2019,130338562,144211480
2019,130333710,144211484
2019,130333709,144204146
2019,130333712,144204149
2019,130328815,144211486
2019,130333715,144204152
2019,130333716,144211493
2019,130333717,144211496
2019,130333720,144211498
2019,130333723,144204157
2019,130333723,144211508
2019,130333724,144211509
2019,130338590,144211511
2019,130333731,144211521
2019,130338607,144211523
2019,130333738,144211540
2019,130333739,144211542
2019,130333742,144204177
2019,130333742,144204178
2019,130333745,144204181
2019,130333746,144204182
2019,130333749,144204186
2019,130338656,144211562
2019,130338655,144211561
2019,130333751,144211567
2019,130333753,144211570
2019,130338667,144211572
2019,130333756,144204195
2019,130333758,144204200
2019,130333761,144204202
2019,130338681,144204203
2019,130338686,144211592
2019,130333764,144211600
2019,130333767,144211608
2019,130333769,144211611
2019,130333770,144204210
2019,130333771,144211616
2019,130333772,144211618
2019,130338715,144204214
2019,130338715,144204213
2019,130338723,144207033
2019,130338721,144211628
2019,130333781,144207033
2019,130333787,144204227
2019,130333794,144211636
2019,130333801,144211651
2019,130333807,144204248
2019,130328839,144211657
2019,130333815,144211661
2019,130333821,144211665
2019,130338787,144211685
2019,130338785,144211684
2019,130333831,144211697
2019,130333833,144204282
2019,133020530,146846377
2019,133017354,146846387
2019,133017362,146846398
2019,133017378,146842939
2019,133017378,146840503
2019,133017378,146840501
2019,133017378,146840502
2019,133017380,146846431
2019,133020599,146840513
2019,133017395,146840519
2019,133017397,146842952
2019,133017402,146846462
2019,133020619,146842957
2019,133017410,146842958
2019,133017418,146842965
2019,133017419,146842965
2019,133020629,146840542
2019,133020629,146840543
2019,133020635,146846478
2019,133025107,146840551
2019,133020642,146840559
2019,133020643,146840559
2019,133020645,146840559
2019,133017433,146840561
2019,133017432,146840561
2019,133017436,146846493
2019,130329391,144221579
2019,133020652,146846497
2019,130343841,144221572
2019,130337690,144221581
2019,130337691,144221583
2019,130343847,144221585
2019,133017453,146840580
2019,133017453,146840581
2019,133017457,146846510
2019,130343859,144221597
2019,133017458,146846510
2019,133017461,146840588
2019,133020677,146846520
2019,130337695,144218156
2019,130337696,144218157
2019,130337697,144218158
2019,130329408,144207541
2019,130329409,144221613
2019,130329409,144221612
2019,133020682,146840596
2019,133017480,146846537
2019,133017480,146846536
2019,130329411,144221616
2019,130337701,144207545
2019,130343900,144218168
2019,130337704,144218167
2019,130337705,144221636
2019,130343905,144221639
2019,130329421,144207551
2019,130337709,144218169
2019,130337710,144221650
2019,130337711,144207552
2019,130337712,144218170
2019,130343919,144218170
2019,130337713,144221658
2019,130337714,144221658
2019,130343928,144207555
2019,130343931,144207555
2019,130343929,144207555
2019,130337715,144218174
2019,130337715,144207559
2019,133017486,146846541
2019,130343935,144221668
2019,130343937,144221668
2019,130343935,144221669
2019,130343937,144221669
2019,130337718,144218176
2019,130337721,144218179
2019,133025126,146846541
2019,130337723,144218181
2019,130337726,144207569
2019,130337727,144218184
2019,130337728,144218185
2019,130329444,144207575
2019,130337729,144218188
2019,130329446,144221692
2019,130337735,144218191
2019,130337736,144221696
2019,133020693,146846541
2019,130343963,144207581
2019,130343965,144207581
2019,133017481,146846541
2019,130329450,144221699
2019,130337739,144218196
2019,133017489,146840607
2019,130337741,144221700
2019,130343970,144221701
2019,130337742,144218198
2019,130329452,144221704
2019,133017494,146840614
2019,133017494,146842984
2019,130337744,144218202
2019,133020704,146840617
2019,130337747,144221707
2019,130343983,144221710
2019,130337749,144221710
2019,130337750,144218206
2019,130337752,144218207
2019,130337753,144221714
2019,130337753,144221713
2019,130337755,144218208
2019,130329453,144218213
2019,130329453,144218212
2019,130329455,144218215
2019,133020711,146846563
2019,130343992,144221721
2019,130337760,144221719
2019,130343995,144218218
2019,133020716,146842990
2019,130337762,144218220
2019,130337765,144218221
2019,133020714,146842990
2019,133020723,146846569
2019,133020722,146840629
2019,133020724,146846572
2019,130337768,144218224
2019,130329459,144207589
2019,130329460,144221725
2019,130329461,144218226
2019,130344003,144218227
2019,130337772,144218229
2019,130337771,144221730
2019,130329462,144221734
2019,130337773,144218232
2019,130337774,144218235
2019,130337775,144218233
2019,133017510,146840634
2019,130329466,144207590
2019,130337776,144218237
2019,130337777,144207591
2019,130337779,144221738
2019,130337780,144218239
2019,133020731,146840640
2019,130344017,144221739
2019,130329469,144221739
2019,130337781,144221739
2019,130344016,144221739
2019,130344019,144221739
2019,130329467,144221739
2019,130344018,144221739
2019,130329468,144221739
2019,133017518,146840644
2019,133017522,146846583
2019,133017524,146846591
2019,133017533,146840651
2019,133017535,146846600
2019,130344026,144207592
2019,133025154,146846602
2019,130337790,144221745
2019,133726617,147577311
2019,133726628,147573412
2019,133735213,147573412
2019,133735222,147581305
2019,133735227,147581314
2019,133735228,147573433
2019,133732008,147573447
2019,133732010,147573447
2019,133735274,147573468
2019,133732087,147573559
2019,133735382,147577403
2019,133732215,147573675
2019,133732215,147577444
2019,133735499,147581541
2019,133735515,147573694
2019,133735528,147581562
2019,133732270,147573718
2019,133735658,147581797
2019,133732505,147581812
2019,133732505,147581811
2019,133735696,147573870
2019,133737627,147578968
2019,133733839,147572107
2019,133733841,147572109
2019,133733843,147572113
2019,133733858,147572130
2019,133733875,147572150
2019,133733906,147572182
2019,133733910,147569975
2019,133726057,147572200
2019,133733954,147570088
2019,133733957,147572240
2019,133733957,147572239
2019,133733961,147576785
2019,133730764,147576799
2019,133730806,147570171
2019,133730835,147576816
2019,133730861,147570230
2019,133730861,147570229
2019,133730867,147570233
2019,133734091,147570323
2019,133737813,147575903
2019,133737814,147575902
2019,133737815,147575904
2019,133737816,147575905
2019,133737817,147575906
2019,133737818,147575907
2019,133737819,147575908
2019,133737820,147575909
2019,133737821,147575910
2019,133737822,147575911
2019,133737823,147575910
2019,133737826,147575913
2019,133737824,147575912
2019,133737825,147575912
2019,133737827,147575914
2019,133737828,147575915
2019,133737829,147575916
2019,133737830,147575917
2019,133737831,147575918
2019,133737832,147575919
2019,133737833,147575920
2019,133737834,147575921
2019,133737835,147575922
2019,133737836,147575923
2019,133737837,147575924
2019,133737838,147575925
2019,133737839,147575926
2019,133737840,147575927
2019,133737841,147575928
2019,133737843,147575930
2019,133737842,147575929
2019,133737846,147575932
2019,133737845,147575931
2019,133737844,147575933
2019,133737844,147575934
2019,133737847,147575935
2019,133737848,147575936
2019,133737849,147575937
2019,133737850,147575938
2019,133737852,147575939
2019,133737851,147575940
2019,133737853,147575941
2019,133737854,147575942
2019,133737855,147575943
2019,133737856,147575944
2019,133737857,147575945
2019,133737858,147575946
2019,133737860,147575947
2019,133737859,147575947
2019,133737861,147575948
2019,133737862,147575949
2019,133737863,147575950
2019,133737866,147575951
2019,133737868,147575951
2019,133737864,147575951
2019,133737865,147575951
2019,133737867,147575951
2019,133737869,147575952
2019,133737870,147575953
2019,133737871,147575954
2019,133737872,147575955
2019,133737873,147575956
2019,133737874,147575957
2019,133737875,147575959
2019,133737875,147575958
2019,133737876,147575960
2019,133737878,147575961
2019,133737877,147575961
2019,133737879,147575962
2019,133737882,147575963
2019,133737881,147575963
2019,133737883,147575963
2019,133737880,147575963
2019,133737884,147575964
2019,133737885,147575965
2019,133737886,147575966
2019,133737887,147575966
2019,133737888,147575967
2019,133737889,147575967
2019,133737890,147575968
2019,129132104,143019025
2019,129132109,143023291
2019,129140148,143023303
2019,129140151,143023306
2019,129140221,143023380
2019,129141987,143025068
2019,129132303,143019607
2019,129142032,143015175
2019,129142037,143025095
2019,129142046,143025101
2019,129143578,143019614
2019,129143584,143025112
2019,129132307,143025119
2019,129132306,143025119
2019,129142064,143025119
2019,129142074,143025130
2019,129143599,143019630
2019,129142085,143019632
2019,129142086,143019632
2019,129142088,143019635
2019,129142093,143025142
2019,129143603,143019638
2019,129143605,143025148
2019,129142101,143015190
2019,129142108,143025157
2019,129142117,143025164
2019,129142144,143025192
2019,129142198,143019689
2019,129142213,143025258
2019,129143680,143025263
2019,129142219,143015203
2019,129142223,143025270
2019,129142228,143025274
2019,129142244,143025288
2019,129142260,143019716
2019,129143701,143019717
2019,129142263,143019717
2019,129142262,143019717
2019,129142264,143025305
2019,129143708,143019724
2019,129142274,143025314
2019,129143710,143019728
2019,129142288,143015213
2019,129142293,143025333
2019,129132342,143015215
2019,129143730,143019746
2019,129142306,143025349
2019,129142311,143025356
2019,129142316,143025363
2019,129142333,143025380
2019,129142334,143025381
2019,129132349,143025385
2019,129142339,143019768
2019,129142344,143025388
2019,129143782,143025410
2019,129143783,143025411
2019,129142379,143025424
2019,129142384,143025428
2019,129143807,143019810
2019,129142406,143019815
2019,129132358,143025456
2019,129142411,143025454
2019,129132358,143025457
2019,129142431,143019830
2019,129142437,143019832
2019,129142451,143025496
2019,129143838,143019843
2019,129143841,143025505
2019,129142467,143019848
2019,129142475,143025519
2019,129142483,143025526
2019,129142495,143025534
2019,129142502,143025538
2019,129143870,143025553
2019,129143868,143025553
2019,129143869,143025553
2019,129142536,143025568
2019,129143885,143025571
2019,129143887,143019889
2019,129143888,143019889
2019,129143892,143025580
2019,129142552,143025584
2019,129142552,143025583
2019,129142579,143025598
2019,129142586,143025604
2019,129142589,143025605
2019,129143908,143019920
2019,129142599,143025613
2019,129142606,143025618
2019,129142614,143025627
2019,129142620,143025632
2019,129144085,143025906
2019,129144085,143025905
2019,129147938,143025930
2019,129147943,143025935
2019,129147959,143025954
2019,129147965,143025959
2019,129144116,143025968
2019,129144120,143015303
2019,129147977,143025978
2019,129147987,143025986
2019,129147987,143025985
2019,129147989,143025985
2019,129147989,143025986
2019,129147990,143025987
2019,129148020,143015307
2019,129148041,143026037
2019,129148041,143026038
2019,129148143,143026134
2019,129148146,143026137
2019,129132484,143020188
2019,129148163,143026156
2019,129148166,143026160
2019,129148174,143026166
2019,129148195,143026181
2019,129148205,143026194
2019,129148214,143026200
2019,129148236,143026218
2019,129148237,143026218
2019,129148246,143026223
2019,129148250,143020204
2019,129132504,143026226
2019,129132504,143026227
2019,129148255,143026231
2019,129148256,143026231
2019,129148258,143026233
2019,129148263,143026236
2019,129148271,143026245
2019,129132509,143026252
2019,129148284,143026265
2019,129148291,143026271
2019,129148298,143026273
2019,129148310,143026290
2019,129148318,143026296
2019,129144201,143026299
2019,129148325,143026304
2019,129148327,143026307
2019,129148332,143026311
2019,129148335,143026314
2019,129132525,143015395
2019,129148347,143026325
2019,129148353,143026329
2019,129148384,143020232
2019,129148393,143026362
2019,129148394,143015409
2019,129148395,143015409
2019,129148404,143026376
2019,129148410,143015413
2019,129144230,143020243
2019,129144231,143026389
2019,129148425,143020250
2019,129148433,143026399
2019,129148443,143026415
2019,129148452,143026426
2019,129148453,143026426
2019,129144248,143020258
2019,129144247,143020258
2019,129148462,143026431
2019,129144251,143026435
2019,129144252,143026436
2019,129132562,143015434
2019,129148475,143020266
2019,129148479,143026448
2019,129148486,143026456
2019,129148488,143026456
2019,129148487,143026456
2019,129148496,143026467
2019,129144268,143026470
2019,129144268,143026469
2019,129144271,143020282
2019,129148506,143026478
2019,129148510,143026482
2019,129132583,143026485
2019,129132584,143026488
2019,129148519,143026492
2019,129148521,143026494
2019,129148533,143026505
2019,129132598,143026507
2019,129148542,143026514
2019,129148560,143015472
2019,129132605,143015474
2019,129148571,143026539
2019,129144307,143020311
2019,129148577,143026547
2019,129132617,143015481
2019,129148584,143026558
2019,129148587,143026563
2019,129148591,143026567
2019,129148597,143026576
2019,129148600,143026581
2019,129148600,143026582
2019,129132633,143026590
2019,129148609,143026593
2019,129148612,143015493
2019,129148616,143015496
2019,129148621,143026602
2019,129144333,143020325
2019,129148629,143026606
2019,129148633,143026611
2019,129148641,143026620
2019,129148641,143020335
2019,129148640,143026620
2019,129148640,143020335
2019,129132645,143026626
2019,129148647,143026628
2019,129148650,143026634
2019,129148655,143026638
2019,129148659,143026642
2019,129148665,143026650
2019,129148671,143026661
2019,129148672,143026661
2019,129148670,143026661
2019,129132662,143026679
2019,129144369,143026690
2019,129144368,143026689
2019,129148802,143020376
2019,129144403,143020378
2019,129144406,143026807
2019,129148823,143026813
2019,129144414,143026831
2019,129144417,143026838
2019,129148863,143026851
2019,129148867,143026855
2019,129148877,143026863
2019,129144421,143020391
2019,129148890,143026875
2019,129148931,143026912
2019,129148939,143020406
2019,129132700,143020405
2019,129148962,143015579
2019,129132720,143020423
2019,129148993,143026976
2019,129132723,143026982
2019,129149005,143026991
2019,129144468,143026996
2019,129149015,143027010
2019,129149017,143027009
2019,129149074,143027063
2019,129149081,143027070
2019,129149086,143020461
2019,129149094,143027080
2019,129149092,143027080
2019,129149112,143015615
2019,129132764,143027110
2019,129149176,143027156
2019,129149179,143027159
2019,129149185,143015633
2019,129144537,143027177
2019,129149201,143027184
2019,129144543,143027183
2019,129144545,143020507
2019,129132781,143015641
2019,129132784,143015645
2019,129144556,143020515
2019,129149226,143027208
2019,129144566,143027222
2019,129149241,143020530
2019,129149249,143027241
2019,129149279,143027280
2019,129149303,143027304
2019,129144615,143020564
2019,129149313,143027311
2019,129149323,143020572
2019,129132809,143020576
2019,129149331,143020587
2019,129149336,143027339
2019,129144650,143020598
2019,129144651,143020598
2019,129149364,143027370
2019,129149367,143027372
2019,129149367,143027373
2019,129149377,143027384
2019,129144664,143027391
2019,129144667,143020616
2019,129149395,143027400
2019,129149405,143027409
2019,129149408,143027412
2019,129149409,143027412
2019,129149408,143015684
2019,133735264,147573459
2019,133735306,147573495
2019,133735337,147573517
2019,133735339,147573518
2019,133732070,147581394
2019,133726703,147577401
2019,133735388,147573564
2019,133735473,147581502
2019,133732185,147581511
2019,133726749,147573659
2019,133735505,147573685
2019,133732279,147573723
2019,133735577,147581659
2019,133732430,147581748
2019,133735619,147573797
2019,133735650,147573827
2019,133735957,147582142
2019,133735986,147577634
2019,133735995,147574131
2019,133736143,147577686
2019,133738019,147582325
2019,133727013,147577712
2019,133736184,147582333
2019,133738025,147574325
2019,133736193,147574325
2019,133736192,147574325
2019,133736191,147574325
2019,133736195,147574325
2019,133727018,147574325
2019,133736199,147574328
2019,133736220,147574348
2019,133727032,147577732
2019,133736277,147574418
2019,133738135,147574473
2019,133738136,147574474
2019,133736360,147574493
2019,133736387,147574528
2019,133736674,147574801
2019,133736711,147574826
2019,133736738,147574857
2019,133736936,147578189
2019,133736936,147575053
2019,133738756,147575074
2019,133736955,147575074
2019,133736962,147575078
2019,133738778,147575086
2019,133727495,147575086
2019,133738787,147583014
2019,133736981,147583014
2019,133738786,147583014
2019,133737378,147575465
2019,133739303,147575478
2019,133737407,147575494
2019,133743088,147578768
2019,133737497,147575584
2019,133737501,147583562
2019,133743230,147578912
2019,133734112,147570349
2019,133726271,147576970
2019,133726271,147576969
2019,133734328,147576991
2019,133731228,147570597
2019,133731235,147572596
2019,133731252,147577025
2019,133731260,147572615
2019,133726319,147577031
2019,133734368,147570621
2019,133734373,147572633
2019,133734384,147572644
2019,133734407,147572672
2019,133726378,147577059
2019,133731333,147570694
2019,133734430,147570694
2019,133731333,147570696
2019,133731387,147572737
2019,133731404,147572749
2019,133734526,147570780
2019,133734533,147570787
2019,133734533,147572778
2019,133734540,147572787
2019,133734549,147572797
2019,133734550,147572798
2019,133731574,147570919
2019,133731578,147570923
2019,133734772,147573003
2019,133734841,147571073
2019,133731775,147573103
2019,130302493,144180470
2019,130302527,144180507
2019,130302528,144203500
2019,130302542,144180523
2019,130302566,144180545
2019,130302572,144203535
2019,130302577,144180555
2019,130302581,144180560
2019,130302594,144180570
2019,130302595,144203542
2019,130302598,144180574
2019,130302601,144180577
