"DATA_YEAR","BIAS_ID","OFFENSE_ID"
2019,21,140984212
2019,21,140984217
2019,21,140986654
2019,21,140977933
2019,21,140986660
2019,21,140977941
2019,21,140977952
2019,21,140977956
2019,22,140986670
2019,21,140986673
2019,21,140984267
2019,21,140984268
2019,21,140984274
2019,21,140984277
2019,21,140977989
2019,22,140986689
2019,21,140986698
2019,21,140984301
2019,21,140984323
2019,21,140978040
2019,21,140978049
2019,21,140984337
2019,21,140986735
2019,21,140986738
2019,21,140978057
2019,21,140986741
2019,21,140984357
2019,21,140984367
2019,22,140978065
2019,21,140986783
2019,21,140978095
2019,21,140978101
2019,21,140978165
2019,21,140986831
2019,21,140986833
2019,21,140986832
2019,21,140984462
2019,22,140984469
2019,21,140986857
2019,21,140986863
2019,21,143026251
2019,21,143026269
2019,21,143015383
2019,21,143026275
2019,21,143026281
2019,21,143026289
2019,21,143015386
2019,21,143026297
2019,21,143026306
2019,21,143026310
2019,21,143026327
2019,21,143026331
2019,21,143026335
2019,21,143015403
2019,21,143026342
2019,21,143026343
2019,21,143020233
2019,21,143026370
2019,21,143026379
2019,21,143026381
2019,21,143026387
2019,21,143026398
2019,21,143026405
2019,21,143026414
2019,21,143026421
2019,21,143020259
2019,21,143015427
2019,21,143026433
2019,21,143026440
2019,21,143026443
2019,21,143026454
2019,21,143026462
2019,21,143015442
2019,21,143026472
2019,21,143026480
2019,21,143015455
2019,21,143020292
2019,21,143026496
2019,21,143026500
2019,21,143026504
2019,21,143026508
2019,21,143026513
2019,21,143026518
2019,21,143026522
2019,21,143026540
2019,21,143015478
2019,21,143026553
2019,21,143026557
2019,21,143026564
2019,21,143026589
2019,21,143026598
2019,21,143015501
2019,21,143026647
2019,21,143026662
2019,21,143026668
2019,21,143015523
2019,21,143015527
2019,21,143020347
2019,21,143020353
2019,21,143020358
2019,21,143026741
2019,21,143026756
2019,21,143026761
2019,21,143026766
2019,21,143026775
2019,21,143026789
2019,21,143026815
2019,21,143026821
2019,21,143026842
2019,21,143015547
2019,21,143026853
2019,21,143026852
2019,21,143026858
2019,21,143026866
2019,21,143020392
2019,21,143026879
2019,21,143026885
2019,21,143026891
2019,21,143020402
2019,21,143026914
2019,21,143015568
2019,21,143026929
2019,21,143026931
2019,21,143026953
2019,21,143026954
2019,21,143026961
2019,21,143015585
2019,21,143026977
2019,21,143026983
2019,21,143020439
2019,21,143027016
2019,21,143027051
2019,21,143027059
2019,21,143027060
2019,21,143020463
2019,21,143020462
2019,21,143027083
2019,21,143027092
2019,21,143027093
2019,21,143027112
2019,21,143027130
2019,21,143015795
2019,21,143015799
2019,21,143020845
2019,21,143027825
2019,21,143027835
2019,21,143027854
2019,21,143027863
2019,21,143027869
2019,21,143027870
2019,21,143027879
2019,21,143027892
2019,21,143027898
2019,21,143027900
2019,21,143027918
2019,21,143020875
2019,21,143027940
2019,21,143027945
2019,21,143027946
2019,21,143027944
2019,21,143027952
2019,21,143020878
2019,21,143027970
2019,21,143027979
2019,21,143027990
2019,21,143028001
2019,21,143028006
2019,21,143028021
2019,21,143028024
2019,21,143020893
2019,21,143028042
2019,21,143020899
2019,21,143028058
2019,21,143028061
2019,21,143015833
2019,21,143020906
2019,21,143028093
2019,21,143028096
2019,21,143028116
2019,21,143028138
2019,21,143028143
2019,21,143028152
2019,21,143028158
2019,21,143028173
2019,21,143020937
2019,21,143015847
2019,21,143028208
2019,21,143028222
2019,21,143028235
2019,21,143028236
2019,21,143028259
2019,21,143028275
2019,21,143028278
2019,21,143028299
2019,21,143028300
2019,21,143028304
2019,21,143020973
2019,21,143028320
2019,21,143015860
2019,21,143015861
2019,21,143028337
2019,21,143028367
2019,21,143021001
2019,21,143028386
2019,21,143015869
2019,21,143015870
2019,21,143028405
2019,21,143028416
2019,21,143028464
2019,21,143021042
2019,21,143015881
2019,21,144205010
2019,21,144212315
2019,21,144212317
2019,21,144205019
2019,21,144212322
2019,21,144212328
2019,21,144212346
2019,21,144212354
2019,21,144212362
2019,21,144212380
2019,21,144205080
2019,21,144207131
2019,21,144205091
2019,21,144212400
2019,21,144212401
2019,21,144212407
2019,21,144212426
2019,21,144212425
2019,21,144212431
2019,22,144212436
2019,21,144212452
2019,21,144212469
2019,21,144212480
2019,21,144212482
2019,21,144212493
2019,21,144212495
2019,21,144205482
2019,21,144213089
2019,21,144205499
2019,21,144213107
2019,21,144205502
2019,21,144205519
2019,21,144213126
2019,21,144213152
2019,21,144213151
2019,21,144205540
2019,21,144213157
2019,21,144213159
2019,21,144213158
2019,21,144213173
2019,21,144213174
2019,21,144213184
2019,21,144205597
2019,21,144213190
2019,21,144205624
2019,21,144213216
2019,21,144213222
2019,21,144205704
2019,21,144205711
2019,21,144205718
2019,21,144213301
2019,21,144205727
2019,21,144205725
2019,21,144213310
2019,21,144205736
2019,21,144205737
2019,21,144205741
2019,21,144213330
2019,21,144213341
2019,21,144205753
2019,21,144205754
2019,21,144213346
2019,21,144213357
2019,21,144205769
2019,21,144213376
2019,21,144205787
2019,21,144205795
2019,21,144205807
2019,21,144205812
2019,21,144205820
2019,21,144213433
2019,21,144213438
2019,21,144205846
2019,21,144205852
2019,21,144213467
2019,21,144205867
2019,21,144205872
2019,21,144213493
2019,21,144213500
2019,21,144213501
2019,21,144213511
2019,21,144213519
2019,21,144213527
2019,21,144205933
2019,21,144205934
2019,21,144205940
2019,21,144206040
2019,21,144213637
2019,21,144206050
2019,21,144206051
2019,21,144206055
2019,21,144213857
2019,21,144216343
2019,21,144213886
2019,21,144216365
2019,21,144216370
2019,21,144214060
2019,21,144216591
2019,21,144216593
2019,21,144216594
2019,21,144214071
2019,21,144214077
2019,21,144214085
2019,21,144214087
2019,21,144216627
2019,21,144214100
2019,21,144216647
2019,21,144214110
2019,21,144214114
2019,21,144216667
2019,21,144214132
2019,21,144216678
2019,21,144214140
2019,21,144214139
2019,21,144216684
2019,21,144214144
2019,21,144216690
2019,21,144214147
2019,21,144214148
2019,21,144216709
2019,21,144216720
2019,21,144214187
2019,21,144214193
2019,21,144216736
2019,21,144214207
2019,21,144214212
2019,21,144214226
2019,21,144216756
2019,21,144214253
2019,21,144214259
2019,21,144214284
2019,21,144216801
2019,21,144214288
2019,21,144214292
2019,21,144216811
2019,21,144214303
2019,21,144214314
2019,21,144214341
2019,21,144214564
2019,21,144217006
2019,21,144214572
2019,21,144214586
2019,22,144217028
2019,21,144214593
2019,21,144214598
2019,21,144217044
2019,21,144217050
2019,21,144214616
2019,21,144217086
2019,21,144217098
2019,21,144214636
2019,21,144217115
2019,21,144214649
2019,21,144214656
2019,21,144217144
2019,21,144214662
2019,21,144214665
2019,21,144217154
2019,21,144214676
2019,21,144214678
2019,21,144214680
2019,21,144217165
2019,21,144214686
2019,21,144214691
2019,21,144217181
2019,21,144217185
2019,21,144214699
2019,21,144217192
2019,21,144217200
2019,21,144217199
2019,21,144217204
2019,21,144217209
2019,21,144214710
2019,21,144217246
2019,21,144217251
2019,21,144217258
2019,21,144217263
2019,21,144214746
2019,21,144217285
2019,21,144217311
2019,21,144217324
2019,21,144214786
2019,21,144207212
2019,21,144214815
2019,21,144217363
2019,21,144217367
2019,21,144207214
2019,21,144214846
2019,21,144214871
2019,21,144214898
2019,21,144217426
2019,21,144217453
2019,21,144214958
2019,21,144214971
2019,21,144217470
2019,21,144207224
2019,21,144217482
2019,21,144215024
2019,21,144217490
2019,21,144215039
2019,21,144215056
2019,21,144215063
2019,21,144215093
2019,21,144207235
2019,21,144217522
2019,21,144215162
2019,21,144217548
2019,21,144217547
2019,21,144217558
2019,21,144215208
2019,21,144217576
2019,21,144215230
2019,21,144215236
2019,21,144215239
2019,21,144215246
2019,21,144215258
2019,21,144207255
2019,21,144207259
2019,21,144215322
2019,21,144215333
2019,21,144215343
2019,21,144217629
2019,21,144217639
2019,21,144217647
2019,21,144215424
2019,21,144215466
2019,21,144215470
2019,21,144217676
2019,21,144215479
2019,21,144217684
2019,21,144207279
2019,21,144207280
2019,21,144215513
2019,21,144215516
2019,21,144215584
2019,21,144215601
2019,21,144217743
2019,21,144215622
2019,21,144217759
2019,21,144215634
2019,21,144215645
2019,21,144207316
2019,21,144215676
2019,21,144215687
2019,21,144215696
2019,21,144217780
2019,21,144215725
2019,21,144215740
2019,21,144217787
2019,21,144215761
2019,21,144215767
2019,21,144215773
2019,21,144215783
2019,21,144215790
2019,21,144215798
2019,21,144215801
2019,21,144215807
2019,21,144215817
2019,21,144217813
2019,21,144215833
2019,21,144215834
2019,21,144215836
2019,21,144215861
2019,21,144215873
2019,21,144215877
2019,22,144215887
2019,21,144215895
2019,21,144207357
2019,21,144215904
2019,22,144215908
2019,21,144207366
2019,21,144207368
2019,21,144215935
2019,21,144215954
2019,21,144217847
2019,21,144207377
2019,21,144217855
2019,21,144217859
2019,21,144217867
2019,21,144207384
2019,21,144217870
2019,21,144216045
2019,21,144217874
2019,21,144216058
2019,21,144216074
2019,21,144216090
2019,21,144216088
2019,21,144216127
2019,21,144221256
2019,21,146814539
2019,21,146814541
2019,21,146814549
2019,21,146826863
2019,21,146826871
2019,21,146826872
2019,21,146814596
2019,21,146814599
2019,21,146821980
2019,21,146814622
2019,21,146821985
2019,21,146826894
2019,21,146814638
2019,21,146814644
2019,21,146814676
2019,21,146814679
2019,21,146814685
2019,21,146814688
2019,21,146814687
2019,21,146814699
2019,21,146814715
2019,21,146814727
2019,21,146814730
2019,21,146822027
2019,21,146827014
2019,21,146814769
2019,21,146814768
2019,21,146827032
2019,21,146827043
2019,21,146827053
2019,21,146827065
2019,21,146814809
2019,21,146827086
2019,21,146814826
2019,21,146822038
2019,21,146814832
2019,21,146814837
2019,21,146827116
2019,21,146822053
2019,21,146827136
2019,21,146827146
2019,21,146822062
2019,21,146814893
2019,21,146827159
2019,21,146814900
2019,21,146814902
2019,21,146814904
2019,21,146814926
2019,21,146827184
2019,21,146814936
2019,21,146827194
2019,21,146814946
2019,21,146814947
2019,21,146827205
2019,21,146814956
2019,21,144180506
2019,21,144180518
2019,21,144207132
2019,21,144205096
2019,21,144207135
2019,21,144205104
2019,21,144213090
2019,21,144213099
2019,22,144213109
2019,21,144213118
2019,21,144213125
2019,21,144213147
2019,21,144205532
2019,21,144205541
2019,21,144205556
2019,21,144205560
2019,21,144205565
2019,21,144205566
2019,21,144213175
2019,21,144213176
2019,21,144205591
2019,21,144205594
2019,21,144205606
2019,21,144213208
2019,21,144205631
2019,21,144213215
2019,21,144213218
2019,21,144213242
2019,21,144213244
2019,21,144205657
2019,21,144213258
2019,21,144213260
2019,21,146827222
2019,21,146814988
2019,21,146814991
2019,21,146822110
2019,21,146822112
2019,21,146827245
2019,21,146815013
2019,21,146827254
2019,21,146827256
2019,21,146815025
2019,21,146815028
2019,21,146822136
2019,21,146815040
2019,21,146827273
2019,21,146827280
2019,21,146815060
2019,21,146822162
2019,21,146827296
2019,21,146827297
2019,21,146815076
2019,21,146827301
2019,21,146815083
2019,21,146822169
2019,21,146815085
2019,21,146822170
2019,21,146822174
2019,21,146827308
2019,21,146827311
2019,21,146815098
2019,21,146822179
2019,21,146822184
2019,21,146815116
2019,21,146815119
2019,21,146815124
2019,21,146827335
2019,21,146822207
2019,21,146815142
2019,21,146815143
2019,21,146815147
2019,21,146815149
2019,21,146815156
2019,21,146822217
2019,21,146822221
2019,21,146827352
2019,21,146827353
2019,21,146822227
2019,21,146815169
2019,21,146827372
2019,21,146822247
2019,21,146822266
2019,21,146827398
2019,21,146815204
2019,21,146815209
2019,21,146827401
2019,21,146815219
2019,21,146822274
2019,21,146815237
2019,21,146815236
2019,21,146815252
2019,21,146827424
2019,21,146815265
2019,21,146827437
2019,21,146815280
2019,21,146822303
2019,21,146827459
2019,21,146827460
2019,21,146827464
2019,21,146822315
2019,21,146815304
2019,21,146815312
2019,21,146822318
2019,21,146815319
2019,21,146822327
2019,21,146827496
2019,21,146815323
2019,21,146827501
2019,21,146827502
2019,21,146815326
2019,21,146815327
2019,21,146822338
2019,21,146827510
2019,21,146815334
2019,21,146815353
2019,21,146827534
2019,21,146827537
2019,21,146827540
2019,21,146815366
2019,21,146815368
2019,21,140986915
2019,22,140986922
2019,21,140986923
2019,21,140984549
2019,22,140986929
2019,21,140986935
2019,21,140984563
2019,21,140984569
2019,22,140986949
2019,21,140984598
2019,21,140986986
2019,21,140986988
2019,21,140987003
2019,21,140987013
2019,21,140987016
2019,21,140984665
2019,21,140987028
2019,21,140984675
2019,21,140987031
2019,21,140987035
2019,22,140987037
2019,21,140984686
2019,21,140984700
2019,21,140984708
2019,21,140984720
2019,21,140987067
2019,21,140987076
2019,21,140987081
2019,21,140984736
2019,21,140987092
2019,21,140987095
2019,21,140987100
2019,21,140984762
2019,21,140984763
2019,21,140987114
2019,21,140987127
2019,21,140987134
2019,21,140987135
2019,21,140987139
2019,22,140984772
2019,21,140987147
2019,21,140984781
2019,22,140984783
2019,21,140984786
2019,21,140984787
2019,21,140987157
2019,21,140987158
2019,21,140987159
2019,21,140987163
2019,21,140987167
2019,21,140987168
2019,21,140987170
2019,21,140987172
2019,21,140987174
2019,21,140984801
2019,21,140984806
2019,21,140987188
2019,21,140987191
2019,21,140987192
2019,21,140987196
2019,21,140987198
2019,22,140984814
2019,22,140987210
2019,21,140987212
2019,22,140984821
2019,21,140984823
2019,22,140987221
2019,21,140987224
2019,21,140984830
2019,21,140984832
2019,21,140984835
2019,21,140987236
2019,21,140987238
2019,21,140984843
2019,21,140987241
2019,21,140987244
2019,21,140987246
2019,21,140987249
2019,21,140987253
2019,21,140987252
2019,21,140987256
2019,21,140987258
2019,21,140987262
2019,22,140987265
2019,21,140987269
2019,21,140987271
2019,22,140984865
2019,21,140987281
2019,21,140987282
2019,21,140984869
2019,21,140987287
2019,22,140987288
2019,21,140987291
2019,22,140987293
2019,21,140987296
2019,21,140987303
2019,21,140987306
2019,22,140987309
2019,22,140987312
2019,22,140987322
2019,21,140987323
2019,21,140987328
2019,21,140987332
2019,21,140987333
2019,21,140984880
2019,22,140987341
2019,21,140987346
2019,22,140987351
2019,21,140987354
2019,22,140987357
2019,21,140987358
2019,21,145106377
2019,21,145101295
2019,21,145093176
2019,21,145093180
2019,21,145093186
2019,21,145093192
2019,21,145093198
2019,21,145093209
2019,21,145093219
2019,21,145093220
2019,21,145106443
2019,21,145106444
2019,21,145093230
2019,21,145093232
2019,21,145093233
2019,21,145093234
2019,21,145093236
2019,21,145093240
2019,21,145093242
2019,21,145093243
2019,21,145093245
2019,22,145106481
2019,22,145093246
2019,21,145093254
2019,21,145106496
2019,21,145093259
2019,21,145101316
2019,21,145093263
2019,21,145093262
2019,21,145093264
2019,21,145093265
2019,21,145093266
2019,21,145093269
2019,21,145093271
2019,21,145106517
2019,22,145093273
2019,21,137364351
2019,21,137373791
2019,21,137373811
2019,21,137373828
2019,21,137373835
2019,21,137370573
2019,21,137373877
2019,21,137373922
2019,21,137373926
2019,21,137364484
2019,21,137370634
2019,21,137373959
2019,21,137364511
2019,21,137364522
2019,21,137364530
2019,21,137364535
2019,21,137370695
2019,21,137374008
2019,21,137370709
2019,22,137364334
2019,21,137374024
2019,21,137370744
2019,21,137374099
2019,21,137364630
2019,21,137370781
2019,21,137370790
2019,21,137364660
2019,22,137374149
2019,22,137370806
2019,22,137370820
2019,22,137364715
2019,21,137364726
2019,22,137364738
2019,22,137364751
2019,21,143026601
2019,21,143026604
2019,21,143020322
2019,21,143015500
2019,21,143020328
2019,21,143020331
2019,21,143020330
2019,21,143026618
2019,21,143026622
2019,21,143026627
2019,21,143015510
2019,21,143015511
2019,21,143026637
2019,21,143015515
2019,21,143026644
2019,21,143015518
2019,21,143026652
2019,21,143026655
2019,21,143026654
2019,21,143015520
2019,21,143026666
2019,21,143015522
2019,21,143026672
2019,21,143015525
2019,21,143026682
2019,21,143026683
2019,21,143026688
2019,21,143020349
2019,21,143026702
2019,21,143026709
2019,21,143026712
2019,21,143026710
2019,21,143026723
2019,21,143015536
2019,21,143020360
2019,21,143026749
2019,21,143020364
2019,21,143026773
2019,21,143015542
2019,21,143026804
2019,21,143026808
2019,21,143026828
2019,21,143026825
2019,21,143026832
2019,21,143026854
2019,21,143020387
2019,21,143015551
2019,21,143026877
2019,21,143015558
2019,21,143026896
2019,21,143026895
2019,21,143015561
2019,21,143020398
2019,21,143026904
2019,21,143020403
2019,21,143026923
2019,21,143026932
2019,21,143015578
2019,21,143026940
2019,21,143026945
2019,21,143020414
2019,21,143015581
2019,21,143026962
2019,21,143020424
2019,21,143026970
2019,21,143026969
2019,21,143020428
2019,21,143026984
2019,21,143015588
2019,21,143015589
2019,21,143026992
2019,21,143020436
2019,21,143027005
2019,21,143020440
2019,21,143020441
2019,21,143027019
2019,21,143020447
2019,21,143027025
2019,21,143027027
2019,21,143015594
2019,21,143020452
2019,21,143027035
2019,21,143027034
2019,21,143027042
2019,21,143027045
2019,21,143027052
2019,21,143015600
2019,21,143027061
2019,21,143020459
2019,21,143015607
2019,21,143015606
2019,21,143027082
2019,21,143027090
2019,21,143015614
2019,21,143020467
2019,21,143027117
2019,21,143027123
2019,21,143015629
2019,21,143020475
2019,21,143027145
2019,21,143027147
2019,21,143027150
2019,21,143027152
2019,21,143027158
2019,21,143027161
2019,21,143027165
2019,21,143027170
2019,21,143015638
2019,21,143027181
2019,21,143027185
2019,21,143020510
2019,21,143015646
2019,21,143020517
2019,21,143027207
2019,21,143027211
2019,21,143027226
2019,21,143015653
2019,21,143027230
2019,21,143015654
2019,21,143027250
2019,21,143027272
2019,21,143027277
2019,21,143015658
2019,21,143027305
2019,21,143015661
2019,21,143015662
2019,21,143020571
2019,21,143020581
2019,21,143020577
2019,21,143020579
2019,21,143020584
2019,21,143015670
2019,21,143020593
2019,21,143020594
2019,21,143020606
2019,21,143027379
2019,21,143027383
2019,21,143020618
2019,21,143020620
2019,21,143027401
2019,21,143015683
2019,21,143015685
2019,21,143027426
2019,21,143027430
2019,21,143020624
2019,21,143020625
2019,21,143027438
2019,21,143027445
2019,21,143015686
2019,21,143015690
2019,21,143015689
2019,21,143027456
2019,21,143020634
2019,21,143015693
2019,22,143027469
2019,21,143020638
2019,21,143015699
2019,21,143020647
2019,21,143015704
2019,21,143027509
2019,21,143027525
2019,21,143027535
2019,21,143015709
2019,21,143015710
2019,21,143027569
2019,21,143027574
2019,21,143027576
2019,21,143020701
2019,21,143015717
2019,21,143027585
2019,21,143020705
2019,21,143015721
2019,21,143015720
2019,21,143027607
2019,21,143027611
2019,21,143015727
2019,21,143027620
2019,21,143015730
2019,21,143015732
2019,21,143015733
2019,21,143027637
2019,21,143027644
2019,21,143015735
2019,21,143020720
2019,21,143027654
2019,21,143027658
2019,21,143027660
2019,21,143020738
2019,21,143020741
2019,21,143020743
2019,21,143015738
2019,21,143027678
2019,21,143027681
2019,21,143015741
2019,21,143015743
2019,21,143020757
2019,21,143015745
2019,21,143015744
2019,21,143015746
2019,21,143015748
2019,21,143015749
2019,21,143015750
2019,21,143015751
2019,21,143015752
2019,21,143015753
2019,21,143015754
2019,21,143015755
2019,21,143015756
2019,21,143015758
2019,21,143015759
2019,21,143015760
2019,21,143015762
2019,21,143015763
2019,21,143027696
2019,21,143020780
2019,21,143027703
2019,21,143027713
2019,21,143020784
2019,21,143020796
2019,21,143027725
2019,21,143027731
2019,21,143020803
2019,21,143027738
2019,21,143027746
2019,21,143027748
2019,21,143015779
2019,21,143020807
2019,21,145092732
2019,21,145092745
2019,21,145090873
2019,21,145092753
2019,21,145090877
2019,21,145092759
2019,21,145092763
2019,21,145090889
2019,22,145090916
2019,21,145092794
2019,21,145092799
2019,22,145092805
2019,21,145090939
2019,21,145092818
2019,21,145090945
2019,21,145092833
2019,21,145092837
2019,21,145092842
2019,21,145092846
2019,21,145090980
2019,21,145092850
2019,21,145090991
2019,21,145092859
2019,21,145091015
2019,21,145092885
2019,21,145091023
2019,21,145092897
2019,21,145091034
2019,21,145092906
2019,21,145092905
2019,21,145092911
2019,21,145091053
2019,21,145092915
2019,21,145092917
2019,21,145091057
2019,21,145091060
2019,21,145092923
2019,21,145091072
2019,21,145092933
2019,21,145091080
2019,21,145092946
2019,21,145092951
2019,21,145092958
2019,21,145092959
2019,21,145092962
2019,21,145092968
2019,21,145091125
2019,21,145092970
2019,21,145092974
2019,21,145091132
2019,21,145092978
2019,21,145092979
2019,21,145091145
2019,21,145092987
2019,21,145092991
2019,21,145092990
2019,21,145092992
2019,21,145092998
2019,21,145092996
2019,21,145092997
2019,21,145093002
2019,21,145093006
2019,21,145093014
2019,21,145093017
2019,21,145093022
2019,21,145093025
2019,21,145093024
2019,21,145106193
2019,21,145093031
2019,21,145106198
2019,21,145093032
2019,21,145093037
2019,21,145106207
2019,21,145106211
2019,21,145106209
2019,21,145093045
2019,21,145106222
2019,21,145106223
2019,21,145093049
2019,21,145093054
2019,21,145101243
2019,21,145093057
2019,21,145106243
2019,21,145093063
2019,21,145093062
2019,21,145093065
2019,21,145093066
2019,21,145093071
2019,21,145093074
2019,21,143027750
2019,21,143027763
2019,21,143015781
2019,21,143027768
2019,21,143015786
2019,21,143015787
2019,21,143015788
2019,21,143027784
2019,21,143015789
2019,21,143027785
2019,21,143015790
2019,21,143020833
2019,21,143020834
2019,21,143027788
2019,21,143027804
2019,21,143027807
2019,21,143020840
2019,21,143015797
2019,21,143027815
2019,21,143027816
2019,21,143027820
2019,21,143027818
2019,21,143020846
2019,21,143027821
2019,21,143027822
2019,21,143020850
2019,21,143027828
2019,21,143020853
2019,21,143020852
2019,21,143027834
2019,21,143027848
2019,21,143027849
2019,21,143020859
2019,21,143027875
2019,21,143027882
2019,21,143027884
2019,21,143020866
2019,21,143015808
2019,21,143027903
2019,21,143027904
2019,21,143027913
2019,21,143027914
2019,21,143027924
2019,21,143027927
2019,21,143015813
2019,21,143027936
2019,21,143027932
2019,21,143027931
2019,21,143027930
2019,21,143015814
2019,21,143015816
2019,21,143020879
2019,21,143027957
2019,21,143027958
2019,21,143027973
2019,21,143027980
2019,21,143027989
2019,21,143020886
2019,21,143015823
2019,21,143028041
2019,21,143015829
2019,21,143028049
2019,21,143015831
2019,21,143015832
2019,21,143028068
2019,21,143015834
2019,21,143028089
2019,21,143028088
2019,21,143015842
2019,21,143028121
2019,21,143028120
2019,21,143028136
2019,21,143028150
2019,21,143015844
2019,21,143028176
2019,21,143028183
2019,21,143020940
2019,21,143015850
2019,21,143028223
2019,21,143028241
2019,21,143020950
2019,21,143028250
2019,21,143020958
2019,21,143020960
2019,21,143015855
2019,21,143028286
2019,21,143028307
2019,21,143028315
2019,21,143020983
2019,21,143015862
2019,21,143020990
2019,21,143015865
2019,21,143028363
2019,21,143028364
2019,21,143020998
2019,21,143028372
2019,21,143021002
2019,21,143015868
2019,21,143028399
2019,21,143028422
2019,21,143028432
2019,21,143021027
2019,21,143028448
