"DATA_YEAR","VICTIM_ID","OFFENDER_ID","RELATIONSHIP_ID","NIBRS_VICTIM_OFFENDER_ID"
2019,129150672,133929053,18,40398878
2019,129150676,133929057,18,40398879
2019,129145253,133929066,14,40398886
2019,129145254,133929068,19,40398887
2019,129145278,133929098,18,40398897
2019,129145279,133939419,18,40398898
2019,129150773,133932000,18,40401777
2019,129145319,133932005,21,40398911
2019,129145328,133932007,21,40398913
2019,129150789,133929149,5,40401785
2019,129145334,133929149,21,40401784
2019,129150788,133929149,5,40401783
2019,129150805,133939487,18,40401794
2019,129132111,133923896,1,40392725
2019,129132111,133930909,1,40397958
2019,129140139,133926855,18,40389589
2019,129140205,133923969,18,40389613
2019,129140206,133923969,18,40389614
2019,129142972,133923969,18,40389617
2019,129140207,133923969,18,40389615
2019,129142987,133924016,18,40389649
2019,129140336,133924111,9,40389674
2019,129140335,133924111,1,40389673
2019,129140334,133924111,16,40389672
2019,129140360,133924136,3,40397973
2019,129140360,133926919,15,40389682
2019,129140425,133924206,16,40389707
2019,129140440,133924220,19,40389715
2019,129140441,133924220,19,40389716
2019,129140442,133924220,19,40389717
2019,129140438,133924220,17,40389714
2019,129140467,133924242,18,40389729
2019,129140481,133930958,3,40389737
2019,129140519,133924281,18,40389749
2019,129140526,133924287,5,40397989
2019,129140538,133924304,3,40389756
2019,129143086,133924322,16,40397994
2019,129143099,133926995,16,40397999
2019,129140643,133924395,3,40389786
2019,129143124,133924454,1,40389807
2019,129143131,133924488,3,40389815
2019,129140748,133924497,3,40389820
2019,129143135,133927034,18,40398010
2019,129140811,133924553,24,40392755
2019,129140851,133924593,5,40389858
2019,129140882,133927065,1,40389874
2019,129132188,133924644,21,40392764
2019,129140957,133927083,26,40389896
2019,129140974,133924729,1,40398028
2019,129141011,133924773,18,40389915
2019,129141019,133924779,9,40389920
2019,129143207,133927101,16,40398039
2019,129143205,133927101,16,40389923
2019,129141023,133927101,15,40398036
2019,129141024,133927101,16,40389922
2019,129132203,133931004,18,40392767
2019,129141104,133927121,1,40389946
2019,129141129,133924881,18,40389961
2019,129132218,133927134,18,40398054
2019,129141186,133924935,24,40389989
2019,129141186,133924934,24,40389988
2019,129141394,133927186,1,40398079
2019,129143306,133927190,3,40398082
2019,129141463,133935199,21,40390099
2019,129143351,133935234,21,40398101
2019,129143375,133927263,24,40398106
2019,129141566,133935305,24,40390132
2019,129141567,133935305,24,40390133
2019,129143393,133935305,24,40398117
2019,129143390,133935305,24,40398115
2019,129143391,133935305,24,40398116
2019,129143394,133935305,24,40398118
2019,129143416,133935376,22,40398125
2019,129143430,133927316,14,40390168
2019,129141686,133935429,18,40390179
2019,129141809,133935550,3,40390213
2019,129141810,133935550,5,40390214
2019,129143514,133935608,18,40398168
2019,129143535,133935660,24,40398178
2019,129143539,133935666,19,40398180
2019,129143563,133935723,18,40398189
2019,129143587,133935765,24,40398194
2019,129143593,133927498,24,40398196
2019,129142102,133935799,18,40390304
2019,129143618,133927524,1,40398206
2019,129143627,133935826,1,40390317
2019,129143658,133935865,5,40398220
2019,129143658,133935864,1,40398219
2019,129143659,133935865,5,40398222
2019,129143659,133935864,1,40398221
2019,129142179,133927562,7,40390340
2019,129143667,133935881,24,40390344
2019,129142186,133935881,24,40390342
2019,129142187,133935881,24,40390343
2019,129143671,133935888,24,40398225
2019,129143671,133935889,24,40398226
2019,129143682,133927575,1,40390355
2019,129142233,133927581,24,40390361
2019,129143709,133935961,1,40390380
2019,129143709,133927601,1,40390379
2019,129143736,133927628,18,40398256
2019,129143779,133936061,24,40398271
2019,129143785,133927667,19,40398277
2019,129142385,133936086,1,40390430
2019,129142429,133931161,1,40390443
2019,129143834,133936155,1,40398307
2019,129143843,133936166,26,40398308
2019,129142527,133927758,18,40398319
2019,129143901,133927787,18,40398329
2019,129143900,133927787,18,40398328
2019,129142592,133927791,18,40398331
2019,129143931,133927813,3,40398340
2019,129143952,133936380,18,40398348
2019,129143959,133936389,1,40398350
2019,129143990,133936437,17,40392831
2019,129142800,133936471,22,40390543
2019,129142799,133936471,3,40390542
2019,129142873,133927961,18,40390570
2019,129142873,133927962,18,40390571
2019,129147924,133936581,10,40390593
2019,129147929,133936588,15,40390596
2019,129144098,133936609,19,40390604
2019,129149177,133937851,18,40391089
2019,129144518,133937851,18,40391090
2019,129144562,133931605,18,40398583
2019,129149268,133937966,21,40398593
2019,129144639,133938045,18,40391146
2019,129149392,133938102,18,40391164
2019,129149399,133938112,21,40391168
2019,129144681,133928540,24,40398629
2019,129149454,133938169,1,40391195
2019,129149459,133938173,17,40391198
2019,129149458,133938173,17,40391197
2019,129149488,133928555,1,40391211
2019,129149528,133938234,18,40391235
2019,129149527,133938234,27,40398649
2019,129149530,133938234,18,40391237
2019,129144726,133938261,1,40398653
2019,129144726,133938260,1,40391248
2019,129144726,133938262,1,40398654
2019,129144726,133938263,1,40398655
2019,129144729,133938269,1,40398656
2019,129144734,133928583,18,40398658
2019,129144734,133928584,18,40398659
2019,129144737,133931666,1,40398661
2019,129149564,133938288,1,40391259
2019,129144768,133938341,5,40398674
2019,129149759,133938452,18,40391340
2019,129144869,133938497,15,40398716
2019,129144873,133938502,3,40398718
2019,129144877,133928731,21,40398719
2019,129149837,133938528,3,40401370
2019,129149894,133938579,3,40401398
2019,129144919,133938644,22,40398739
2019,129150030,133938704,18,40401460
2019,129144936,133938724,15,40398746
2019,129150055,133928790,18,40401475
2019,129152982,133938748,9,40401481
2019,129150061,133938748,9,40401479
2019,129150067,133938751,5,40398747
2019,129150098,133938789,15,40398748
2019,129144953,133938802,18,40401498
2019,129150161,133938855,3,40401526
2019,129150159,133938855,25,40401524
2019,129150159,133938854,3,40401523
2019,129150161,133938854,25,40401525
2019,129144968,133938864,16,40401529
2019,129144971,133938885,18,40398757
2019,129144983,133928824,18,40398765
2019,129145015,133939018,1,40401602
2019,129150317,133931827,18,40401603
2019,129145023,133928862,3,40398780
2019,129145027,133928863,1,40398781
2019,129150348,133939051,25,40398784
2019,129145030,133939052,25,40398785
2019,129150348,133939052,3,40401618
2019,129145030,133939051,3,40401619
2019,129150352,133939058,1,40401621
2019,129145035,133928868,26,40398786
2019,129150366,133939078,3,40401624
2019,129145047,133939091,21,40398795
2019,129150389,133939102,20,40401637
2019,129150390,133939102,20,40401638
2019,129145068,133928886,17,40398803
2019,129145068,133928887,18,40398804
2019,129145075,133928893,20,40398807
2019,129145076,133928893,21,40401651
2019,129150451,133928896,4,40401657
2019,129150450,133928896,4,40401656
2019,129150449,133928896,3,40401655
2019,129150463,133939160,18,40401659
2019,129145088,133928913,3,40398812
2019,129145090,133928914,15,40398813
2019,129145091,133928914,15,40398814
2019,129150504,133931847,18,40401672
2019,129150507,133931848,18,40393112
2019,129153040,133939216,18,40401676
2019,129150532,133939233,1,40401680
2019,129150533,133939233,1,40401681
2019,129145128,133928953,18,40398826
2019,129145128,133928952,16,40398825
2019,129150563,133931866,24,40401692
2019,129153059,133931866,24,40393116
2019,129150570,133939265,16,40393122
2019,129145144,133939265,3,40401699
2019,129153063,133931874,1,40393123
2019,129153077,133928984,1,40398847
2019,129153082,133928995,1,40393135
2019,129153083,133928995,3,40393136
2019,129145205,133939316,9,40398856
2019,129145237,133929041,16,40398870
2019,129145238,133929042,18,40398872
2019,129145251,133929063,24,40398884
2019,129145251,133929065,24,40398885
2019,129150698,133931978,14,40401736
2019,129150698,133939386,14,40401737
2019,129145289,133939435,18,40401763
2019,129150746,133931990,27,40401765
2019,129145296,133939444,22,40401767
2019,129145337,133932012,18,40398918
2019,129145348,133932018,18,40398920
2019,129142934,133923889,16,40397957
2019,129153067,133931881,21,40398839
2019,129145171,133939281,3,40398846
2019,129150599,133939293,1,40401708
2019,129153091,133939305,1,40393140
2019,129153093,133931914,18,40393141
2019,129153098,133929010,14,40398858
2019,129150649,133931944,3,40401723
2019,129140208,133923970,24,40389616
2019,129140209,133923970,24,40389618
2019,129140211,133923970,24,40389619
2019,129140239,133924006,5,40389643
2019,129142995,133924033,15,40389651
2019,129132143,133924083,24,40389663
2019,129140445,133924224,18,40389719
2019,129140506,133924272,16,40389744
2019,129140505,133924272,16,40389743
2019,129140514,133926971,3,40397988
2019,129140570,133924331,18,40389763
2019,129143094,133924360,1,40389774
2019,129140675,133924422,3,40389795
2019,129140741,133924487,5,40389817
2019,129140740,133924487,21,40389816
2019,129143136,133924510,18,40398011
2019,129143136,133924508,18,40392753
2019,129140764,133924510,18,40398016
2019,129140764,133924507,18,40398013
2019,129143136,133924509,18,40392754
2019,129140764,133924508,18,40398014
2019,129143136,133924507,18,40392752
2019,129143136,133924506,18,40392751
2019,129140764,133924506,18,40398012
2019,129140764,133924509,18,40398015
2019,129140815,133924556,24,40389846
2019,129140815,133924558,24,40389847
2019,129140840,133924586,17,40389855
2019,129140841,133924586,19,40389856
2019,129140899,133924650,1,40389881
2019,129140899,133924648,1,40389880
2019,129140899,133924646,1,40389879
2019,129141006,133924767,17,40389913
2019,129141006,133924766,21,40398033
2019,129141006,133924768,17,40389914
2019,129132207,133931008,18,40392769
2019,129143221,133924825,1,40392770
2019,129143221,133924827,3,40392772
2019,129143221,133924826,17,40392771
2019,129132211,133924860,1,40392774
2019,129141101,133924860,1,40389945
2019,129132222,133924960,1,40389993
2019,129141203,133924960,1,40389992
2019,129141239,133931022,18,40390009
2019,129141241,133931022,18,40390010
2019,129143274,133931022,18,40390011
2019,129132231,133931026,1,40392784
2019,129141340,133935090,18,40390051
2019,129132258,133935270,22,40390122
2019,129141534,133935275,5,40390124
2019,129132262,133935283,1,40390125
2019,129132262,133935284,1,40390126
2019,129141542,133935286,17,40390127
2019,129141544,133935286,19,40390128
2019,129141593,133935333,3,40390138
2019,129141603,133927294,19,40390145
2019,129141626,133931066,18,40390155
2019,129141653,133935393,18,40398126
2019,129141653,133935392,18,40390163
2019,129141653,133935394,18,40390165
2019,129132290,133931083,26,40392792
2019,129142055,133927489,24,40390284
2019,129142057,133935760,27,40390285
2019,129143585,133935760,1,40390287
2019,129142056,133935760,1,40398193
2019,129132308,133931106,1,40392800
2019,129142129,133931122,24,40390316
2019,129143629,133935832,24,40390319
2019,129142162,133927552,18,40390326
2019,129143684,133927578,1,40398229
2019,129142226,133935922,3,40390358
2019,129143694,133931128,18,40390368
2019,129143694,133931127,18,40390367
2019,129143696,133931128,18,40398232
2019,129143696,133931127,18,40398233
2019,129132334,133935964,21,40398239
2019,129142281,133931137,18,40390387
2019,129132340,133931140,9,40392808
2019,129132344,133935999,3,40392812
2019,129132344,133935998,25,40392811
2019,129132345,133935999,25,40392814
2019,129132345,133935998,3,40392813
2019,129142314,133927631,18,40398260
2019,129142358,133936062,1,40390416
2019,129142365,133936072,3,40390420
2019,129132359,133927703,3,40398301
2019,129132364,133931167,1,40390456
2019,129142557,133936248,7,40390478
2019,129142649,133936328,21,40390509
2019,130341157,135165189,16,40872015
2019,130341161,135161475,16,40872017
2019,130341197,135161506,1,40867734
2019,130335997,135165239,17,40867737
2019,130336019,135165257,1,40872041
2019,130336019,135165258,1,40872042
2019,130341247,135161573,16,40872050
2019,130341259,135161604,16,40867774
2019,130341374,135165409,16,40872107
2019,130341406,135161778,7,40872112
2019,130341442,135161811,1,40872121
2019,130341475,135161840,1,40872134
2019,130336321,135165541,26,40867870
2019,130341521,135165567,18,40872149
2019,130341542,135165592,1,40872156
2019,130341541,135165592,1,40867874
2019,130336376,135165626,16,40867882
2019,130336380,135161913,1,40872168
2019,130341579,135165633,16,40872173
2019,130341578,135165633,15,40872172
2019,130341590,135161928,24,40872177
2019,130341611,135165664,9,40872180
2019,130336417,135165682,18,40867906
2019,130336417,135161952,25,40872198
2019,130341626,135165682,18,40872196
2019,130341624,135161950,18,40867903
2019,130341624,135165682,25,40867902
2019,130341624,135161952,18,40872186
2019,130341630,135161950,18,40872210
2019,130341624,135165677,18,40872188
2019,130341626,135161950,25,40872192
2019,130341626,135165677,18,40872195
2019,130341629,135165678,25,40867910
2019,130341629,135165680,18,40872208
2019,130341630,135165677,18,40867914
2019,130341629,135161950,18,40867912
2019,130341624,135165678,18,40872190
2019,130341626,135161952,18,40872193
2019,130341630,135165682,18,40867915
2019,130341626,135165678,18,40867904
2019,130341630,135165678,18,40867916
2019,130341627,135161950,18,40872202
2019,130341630,135165680,25,40872209
2019,130341629,135165682,18,40867911
2019,130341629,135165677,18,40872207
2019,130341627,135161952,18,40872201
2019,130336417,135165678,18,40867907
2019,130336417,135161950,18,40872199
2019,130341627,135165680,18,40872204
2019,130341627,135165682,18,40867909
2019,130341627,135165677,25,40872200
2019,130341627,135165678,18,40872203
2019,130336417,135165680,18,40867908
2019,130341624,135165680,18,40872191
2019,130336417,135165677,18,40867905
2019,130341626,135165680,18,40872197
2019,130341630,135161952,18,40867913
2019,130341629,135161952,18,40872205
2019,130336430,135161962,21,40867922
2019,130336447,135165739,18,40867931
2019,130341704,135165774,18,40867937
2019,130341718,135162010,3,40867940
2019,130341733,135162019,3,40867942
2019,130336516,135162054,17,40867952
2019,130341915,135162311,3,40868034
2019,130341943,135166060,3,40872312
2019,130336847,135166072,21,40872318
2019,130336855,135166082,6,40868068
2019,130336871,135162398,18,40868079
2019,130336871,135162397,18,40872335
2019,130342031,135162435,3,40868091
2019,130342069,135166168,9,40872364
2019,130342100,135166203,9,40872380
2019,130336953,135162499,17,40868113
2019,130336952,135162499,17,40872390
2019,130342143,135162515,21,40872403
2019,130342175,135162538,9,40872419
2019,130337006,135162569,9,40872437
2019,130337022,135166360,21,40868147
2019,130337042,135162597,16,40872460
2019,130337046,135162601,1,40868159
2019,130342304,135166408,18,40872465
2019,130337080,135166449,1,40872481
2019,130329090,135166506,11,40872524
2019,130342442,135166533,19,40872536
2019,130342445,135162664,19,40868193
2019,130342451,135166539,13,40872540
2019,130342460,135162672,18,40872543
2019,130342459,135162672,26,40872542
2019,130342462,135166546,3,40872544
2019,130329101,135162676,26,40868196
2019,130342523,135166612,17,40872584
2019,130342534,135166628,1,40872594
2019,130342538,135166628,1,40872595
2019,130342535,135166628,1,40868211
2019,130342546,135166644,17,40872601
2019,130342559,135166653,1,40872606
2019,130337153,135162708,3,40854762
2019,130342573,135166674,20,40872616
2019,130342613,135166713,1,40872639
2019,130337171,135166726,1,40868225
2019,130329122,135166784,19,40854768
2019,130343236,135167342,1,40868347
2019,130343236,135167341,1,40868346
2019,130343253,135167359,18,40872967
2019,130337413,135162984,10,40868356
2019,130343282,135162984,10,40872980
2019,130343288,135167393,24,40872982
2019,130343303,135167409,17,40872988
2019,130343380,135167486,1,40873027
2019,130343411,135167512,9,40868379
2019,130343411,135167511,9,40868378
2019,130337457,135167550,19,40868389
2019,130337456,135167550,17,40868388
2019,130343476,135163047,19,40873073
2019,130343489,135167586,1,40873078
2019,130329266,135167594,18,40854828
2019,130343501,135167601,18,40873084
2019,130343503,135156063,24,40873085
2019,130343554,135167652,16,40873101
2019,130343554,135167650,18,40868403
2019,130343554,135156076,18,40868404
2019,130302526,135148397,24,40850381
2019,130328923,135155780,18,40854698
2019,130328923,135155781,18,40854699
2019,130339535,135160092,18,40851327
2019,130340223,135144259,18,40871573
2019,130340250,135144291,21,40871580
2019,130340257,135144298,21,40871582
2019,130340282,135144318,21,40871598
2019,130340285,135160570,24,40867325
2019,130340285,135160572,24,40871600
2019,130340285,135160571,24,40871599
2019,130340299,135144335,21,40867332
2019,130340311,135144349,18,40871619
2019,130340335,135160642,18,40867373
2019,130340345,135160654,3,40871655
2019,130335192,135144412,18,40871676
2019,130335236,135144479,10,40871703
2019,130340442,135160739,18,40871705
2019,130335246,135160747,3,40867414
2019,127188612,131823879,15,39599761
2019,127188623,131823905,18,39599765
2019,127181132,131826643,19,39603101
2019,127184420,131817048,18,39603103
2019,127184420,131817050,18,39603105
2019,127184420,131817049,18,39603104
2019,127184479,131826703,18,39599787
2019,127184479,131826705,18,39599788
2019,127188689,131817106,21,39603129
2019,127184510,131817140,5,39607056
2019,127184519,131824002,17,39599804
2019,127188808,131826850,1,39599820
2019,127181398,131826891,3,39603185
2019,127188891,131826937,18,39599844
2019,127184616,131826956,3,39603216
2019,128255732,133063749,24,40042183
2019,128255743,133063795,3,40042184
2019,128255747,133042863,18,40042186
2019,128255764,133042887,11,40042192
2019,128255770,133042899,17,40042193
2019,128255780,133063886,3,40042195
2019,128255783,133042920,21,40042196
2019,128273867,133063918,24,40049969
2019,128273868,133063918,24,40049971
2019,128255809,133042943,3,40042203
2019,128255820,133042954,16,40042209
2019,128255822,133042956,1,40042211
2019,128255834,133064084,16,40050041
2019,128274039,133042972,16,40050044
2019,128274039,133042971,16,40050043
2019,128255838,133064098,18,40042218
2019,128274142,133042998,15,40042224
2019,128274143,133042998,15,40042225
2019,128274322,133043021,1,40050122
2019,127183961,131816565,18,39606915
2019,127180656,131816565,18,39606914
2019,127180765,131826445,6,39606930
2019,127184035,131816644,9,39606938
2019,127184038,131826456,18,39606939
2019,127184072,131823562,21,39606951
2019,127180816,131823564,3,39603016
2019,127188475,131816733,1,39606965
2019,127180855,131823598,21,39603025
2019,127180872,131823615,3,39606967
2019,127188511,131816825,18,39603038
2019,127184224,131826523,1,39603050
2019,127184234,131826526,1,39599744
2019,127180950,131826528,16,39599745
2019,127184260,131816882,21,39606988
2019,127180991,131823768,3,39603061
2019,127184299,131816918,17,39603065
2019,127184303,131823790,1,39606997
2019,127184307,131816931,1,39603068
2019,127181016,131816931,1,39603067
2019,127184374,131816996,1,39607018
2019,127181153,131817063,21,39603115
2019,127181162,131826660,3,39599775
2019,127188673,131826680,1,39599780
2019,127188678,131826690,26,39599783
2019,127184465,131826695,21,39603125
2019,127184481,131817105,16,39607047
2019,127184511,131817141,24,39607057
2019,127184526,131826744,3,39607062
2019,127184523,131826744,18,39607060
2019,127184525,131826744,18,39607061
2019,127181232,131826757,20,39603143
2019,127188771,131826817,18,39603159
2019,127184059,131816666,3,39606947
2019,127184097,131816712,3,39603020
2019,127180827,131816712,20,39606959
2019,127188472,131816722,18,39599728
2019,127180836,131816722,18,39603022
2019,127184105,131816722,18,39603023
2019,127188477,131816740,3,39599730
2019,127184153,131816779,1,39606970
2019,127184332,131826573,18,39607002
2019,127184355,131826583,3,39607008
2019,127184389,131826614,14,39603084
2019,127181094,131817019,24,39607023
2019,127181115,131823897,1,39603095
2019,127181140,131823929,3,39603109
2019,127188642,131817056,17,39603111
2019,127181152,131823936,3,39603114
2019,127181194,131823981,3,39603127
2019,127188695,131826714,3,39599792
2019,127181202,131817114,3,39607052
2019,127184504,131826727,16,39599799
2019,127181229,131826752,18,39603140
2019,127184581,131817217,21,39607078
2019,127181459,131824225,18,39603205
2019,127181459,131824226,18,39603206
2019,127184009,131816621,3,39606927
2019,127184024,131823510,22,39606933
2019,127184073,131816685,26,39606952
2019,127180871,131826490,18,39603027
2019,127180893,131823645,1,39603034
2019,127180921,131816830,18,39599738
2019,127184196,131816837,18,39606981
2019,127184196,131816836,18,39606980
2019,127188520,131826520,19,39599740
2019,127180960,131816866,15,39603057
2019,127184252,131816871,24,39603058
2019,127188545,131816895,17,39599750
2019,127181052,131816976,3,39603078
2019,127184415,131823916,17,39607029
2019,127180772,131823511,1,39603005
2019,127180771,131823511,1,39603004
2019,127188446,131826455,21,39603006
2019,127184065,131823555,1,39606948
2019,127184067,131823556,26,39606949
2019,127184074,131816686,24,39606953
2019,127180844,131823587,1,39603024
2019,127188501,131826502,18,39599736
2019,127184215,131826521,1,39603048
2019,127184215,131823696,1,39603049
2019,127181006,131823785,16,39603066
2019,127184394,131817020,22,39607024
2019,127184395,131817021,17,39607025
2019,127184426,131826652,18,39603113
2019,127188685,131826700,21,39599786
2019,127184477,131817102,1,39607045
2019,127188691,131817111,18,39607049
2019,127181223,131826745,15,39603139
2019,127184544,131824025,1,39607068
2019,127181247,131826770,13,39603146
2019,127181247,131817172,13,39603145
2019,127181248,131826770,13,39603148
2019,127181248,131817172,13,39603147
2019,127188751,131826792,3,39599809
2019,127188755,131817183,3,39607072
2019,127184033,131823520,17,39606937
2019,127184039,131816650,17,39606940
2019,127184066,131816673,21,39599727
2019,127180878,131823624,3,39603028
2019,127184163,131816788,18,39603035
2019,127184162,131816788,18,39606973
2019,127184169,131816799,19,39606974
2019,127184233,131826525,21,39599743
2019,127184281,131823771,1,39606993
2019,127180996,131823771,1,39603063
2019,127184280,131823771,1,39603062
2019,127184282,131823771,1,39606994
2019,127184297,131826555,18,39606996
2019,127181111,131823895,3,39603094
2019,127181184,131817084,24,39607035
2019,127184471,131817097,1,39603128
2019,127184483,131826708,15,39607048
2019,127188698,131823990,18,39603133
2019,127181203,131823990,18,39607053
2019,127188447,131823522,1,39599726
2019,127188452,131823534,16,39606942
2019,127184052,131816660,19,39606945
2019,127184098,131816713,16,39606960
2019,127184098,131816714,16,39606961
2019,127184098,131816715,16,39606962
2019,127184098,131823577,16,39606963
2019,127184107,131823585,24,39606964
2019,127184156,131816782,3,39606972
2019,127180910,131823662,3,39603037
2019,127184188,131816827,3,39599737
2019,127188515,131823673,1,39603041
2019,127184191,131823678,7,39606978
2019,127184213,131826515,1,39606983
2019,127180936,131823702,1,39599741
2019,127184228,131823708,9,39599742
2019,127188613,131823880,5,39603087
2019,127184452,131817085,1,39607036
2019,127184480,131817104,24,39607046
