"DATA_YEAR","PROPERTY_ID","INCIDENT_ID","PROP_LOSS_ID","STOLEN_COUNT","RECOVERED_COUNT"
2019,125062995,122652422,7,,
2019,125048837,122652596,1,,
2019,125063250,122649693,7,,
2019,125048848,122649693,5,,
2019,125063249,122649693,1,,
2019,125065648,122652629,7,,
2019,125063287,122652649,7,,
2019,125048863,122652649,4,,
2019,125065674,122652670,1,,
2019,125063341,122649732,4,,
2019,125065690,122649732,7,,
2019,125063353,122652704,1,,
2019,125063351,122652704,4,,
2019,125065754,122649782,7,,
2019,125063498,122652823,7,,
2019,125063505,122652825,4,,
2019,125063550,122652867,4,,
2019,125063575,122652893,6,,
2019,125065821,122652893,1,,
2019,125063611,122639196,4,,
2019,125063643,122652942,1,,
2019,125063690,122652984,7,,
2019,125063732,122653023,7,,
2019,125065931,122653025,4,,
2019,125049052,122653025,7,,
2019,125049067,122653062,7,,
2019,125063792,122653062,6,,
2019,125065963,122653062,5,,
2019,125063807,122653073,7,,
2019,125063814,122653081,7,,
2019,125063811,122653081,4,,
2019,125063828,122639269,3,,
2019,125063847,122653106,7,,
2019,125063856,122649956,4,,
2019,125066002,122653134,6,,
2019,125063887,122653137,1,,
2019,125953780,123304562,7,1,
2019,125953841,123300700,4,,
2019,125953856,123300709,7,,
2019,125953876,123300714,7,,
2019,125953865,123300714,4,,
2019,125958432,123304637,7,1,
2019,125953880,123304637,5,,1
2019,125953958,123304694,7,,
2019,125953978,123304705,4,,
2019,125958494,123304705,7,,
2019,125954022,123300792,7,,
2019,125954020,123300792,1,,
2019,125954037,123300799,7,1,
2019,125954033,123300799,5,,1
2019,125958529,123300805,4,,
2019,125958530,123300805,1,,
2019,125958540,123300814,7,,
2019,125954174,123304836,1,,
2019,125954175,123304836,7,,
2019,125958643,123304859,7,,
2019,125954239,123304876,4,,
2019,125954263,123304891,7,,
2019,125954325,123300959,7,,
2019,125958719,123300959,1,,
2019,125958746,123304965,7,1,
2019,125954444,123305034,7,,
2019,125954509,123305089,7,,
2019,125954540,123301084,7,,
2019,125954548,123301092,7,,
2019,125959639,123305194,7,,
2019,125959642,123305198,7,,
2019,125958985,123305223,7,,
2019,125958981,123305223,5,,
2019,125958982,123305223,1,,
2019,125958983,123305223,6,,
2019,125959741,123305275,7,,
2019,125959075,123306214,5,,1
2019,125959076,123306214,7,2,
2019,125959077,123305326,1,,
2019,125959811,123305326,7,,
2019,125959131,123305389,5,,1
2019,125959905,123305389,7,1,
2019,125959923,123305405,3,,
2019,125959960,123305429,7,,
2019,125960038,123305487,7,,
2019,125960063,123305504,7,,
2019,125959251,123306364,7,,
2019,125960131,123306364,4,,
2019,125960163,123305568,7,1,
2019,125959276,123305576,6,,
2019,125959273,123305576,1,,
2019,125960181,123305586,7,,
2019,125959303,123305604,1,,
2019,125960219,123305622,7,,
2019,125960227,123305627,7,,
2019,125959321,123305627,4,,
2019,125959327,123305632,7,,
2019,125960229,123305632,1,,
2019,125960234,123305638,4,,
2019,125959341,123306419,4,,
2019,125960252,123306419,7,,
2019,125959358,123305668,4,,
2019,125960279,123305668,7,,
2019,125960409,123305753,7,1,
2019,125960408,123305753,5,,1
2019,125979192,123326164,7,,
2019,125982951,123326167,1,,
2019,125979211,123324417,6,,
2019,125982977,123324417,1,,
2019,125982992,123324429,7,1,
2019,125983057,123326261,7,,
2019,125983066,123324493,7,,
2019,125979315,123324493,4,,
2019,125979316,123324493,1,,
2019,125983123,123326316,1,,
2019,125983146,123326334,7,,
2019,125983151,123326338,1,,
2019,125979447,123324594,7,,
2019,125983196,123326380,7,,
2019,125983219,123324615,7,,
2019,125983217,123324615,4,,
2019,125979485,123324630,7,,
2019,125979533,123324671,4,,
2019,125983332,123324698,1,,
2019,125983333,123324698,7,,
2019,125984596,123324730,7,,
2019,125984595,123324730,1,,
2019,125983372,123326505,7,1,
2019,125983404,123324777,4,,
2019,125984659,123324796,7,1,
2019,125983432,123326550,7,,
2019,125984695,123326550,4,,
2019,125983469,123326572,7,,
2019,125984746,123326597,7,,
2019,125984769,123326613,1,,
2019,125984801,123326635,7,,
2019,125983540,123326635,4,,
2019,125983551,123326638,1,,
2019,125984811,123326646,7,,
2019,125984891,123324986,7,,
2019,125984994,123326729,7,,
2019,125985022,123326751,4,,
2019,125983703,123326751,7,,
2019,125983712,123326757,5,,1
2019,125985028,123326757,7,1,
2019,125985038,123325095,1,,
2019,125983756,123326788,4,,
2019,125985070,123325123,7,,
