"DATA_YEAR","SUSPECT_USING_ID","OFFENSE_ID"
2019,4,136022087
2019,4,136026497
2019,4,136019177
2019,4,136019176
2019,4,136026513
2019,4,136026523
2019,4,136022142
2019,4,136022151
2019,4,136019217
2019,4,136022164
2019,4,136022165
2019,4,136022166
2019,4,136022170
2019,4,136026560
2019,4,136022180
2019,4,136009780
2019,2,136017978
2019,4,136010065
2019,4,136010067
2019,4,136010066
2019,4,136018180
2019,1,136010164
2019,4,136010169
2019,4,136010294
2019,4,136010316
2019,4,136010329
2019,4,136021687
2019,4,136018756
2019,4,136021698
2019,4,136018773
2019,4,136018813
2019,4,136021747
2019,4,136011022
2019,4,136018844
2019,4,136021772
2019,3,136021773
2019,4,136021780
2019,3,136011055
2019,3,136011057
2019,4,136018864
2019,4,136021796
2019,4,136018876
2019,4,136021836
2019,4,136021840
2019,4,136018916
2019,4,136026167
2019,4,136018946
2019,4,136018956
2019,4,136026195
2019,4,136021896
2019,4,136018974
2019,4,136026259
2019,3,136021928
2019,3,136021927
2019,4,136021988
2019,4,136022004
2019,4,136022012
2019,4,136022013
2019,4,136026408
2019,4,136022061
2019,4,136022096
2019,4,136026495
2019,4,136022104
2019,4,136026533
2019,4,136026554
2019,4,136022175
2019,4,136022176
2019,4,136022183
2019,4,136019940
2019,4,136023393
2019,4,136020154
2019,4,136028130
2019,1,136020194
2019,4,136028139
2019,4,136023669
2019,4,136023677
2019,4,136020225
2019,4,136020237
2019,3,136028185
2019,4,136023703
2019,4,136023704
2019,4,136020245
2019,4,136023707
2019,4,136028195
2019,4,136028198
2019,4,136028199
2019,4,136023714
2019,4,136020254
2019,4,136023727
2019,4,136028216
2019,4,136023731
2019,4,136023732
2019,4,136023764
2019,4,136023766
2019,4,136023767
2019,4,136023769
2019,4,136023774
2019,4,136028274
2019,4,136023777
2019,4,136028277
2019,4,136023781
2019,4,136023782
2019,4,136020316
2019,4,136028281
2019,4,136028283
2019,4,136020317
2019,4,136020321
2019,4,136020319
2019,4,136023787
2019,4,136023790
2019,4,136023791
2019,4,136020326
2019,4,136023793
2019,4,136023794
2019,4,136028291
2019,4,136020331
2019,4,136023798
2019,4,136028308
2019,4,136028292
2019,4,136028303
2019,4,136028282
2019,4,136028307
2019,4,136028363
2019,4,136023805
2019,4,136028370
2019,4,136020356
2019,4,136020360
2019,4,136028376
2019,4,136023811
2019,4,136023816
2019,4,136023819
2019,4,136023821
2019,4,136023822
2019,4,136028389
2019,4,136023825
2019,4,136028390
2019,4,136023827
2019,4,136023828
2019,4,136028392
2019,4,136023830
2019,3,136017966
2019,4,136017982
2019,4,136009865
2019,4,136182011
2019,4,136182010
2019,4,136018170
2019,4,136180102
2019,4,136016045
2019,4,136010249
2019,4,136010259
2019,4,136016067
2019,4,136018274
2019,1,136018277
2019,1,136018278
2019,4,136018282
2019,4,136016087
2019,3,136010308
2019,4,136010921
2019,4,136018769
2019,4,136182055
2019,4,136187276
2019,4,136180127
2019,4,136187286
2019,4,136182072
2019,4,136182080
2019,4,136187318
2019,4,136180156
2019,4,136018814
2019,4,136018815
2019,4,136011020
2019,4,136021761
2019,4,136018854
2019,4,136180204
2019,4,136182226
2019,4,136187461
2019,4,136026144
2019,4,136026164
2019,4,136018935
2019,4,136018948
2019,4,136026178
2019,4,136026179
2019,4,136018955
2019,4,136021884
2019,4,136026207
