"DATA_YEAR","VICTIM_ID","OFFENSE_ID"
2019,123217479,136686816
2019,123217486,136682185
2019,123213864,136678336
2019,123222119,136682193
2019,123222126,136682204
2019,123213876,136686848
2019,123222161,136682249
2019,123213929,136686889
2019,123217543,136678398
2019,123213977,136682303
2019,123213995,136686954
2019,123213995,136686953
2019,123222277,136687034
2019,123222280,136687036
2019,123214118,136687055
2019,123222296,136687061
2019,123222300,136687065
2019,123222317,136687086
2019,123214149,136678480
2019,123214191,136678500
2019,123222381,136678507
2019,123214271,136678542
2019,123217693,136678542
2019,123214280,136687237
2019,123215870,136683580
2019,123215899,136688725
2019,123223551,136683613
2019,123215913,136688735
2019,123223568,136688760
2019,123215951,136683644
2019,123215950,136688769
2019,123223615,136683677
2019,123216008,136688831
2019,123221173,136675732
2019,123223626,136679250
2019,123223625,136679250
2019,123216057,136688878
2019,123216068,136683737
2019,123216083,136683746
2019,123216091,136688904
2019,123216092,136679274
2019,123218457,136679274
2019,123218459,136679274
2019,123216101,136688918
2019,123216100,136679281
2019,123216123,136688939
2019,123226128,136688944
2019,123226140,136688953
2019,123223734,136688962
2019,123226159,136688970
2019,123226157,136688970
2019,123226175,136688984
2019,123226180,136688988
2019,123226180,136688989
2019,123226199,136689006
2019,123226205,136679320
2019,123221192,136681326
2019,123226246,136679333
2019,123223852,136683893
2019,123218540,136679347
2019,123226340,136683982
2019,123226341,136683982
2019,131278446,145062129
2019,131278458,145062140
2019,131278465,145062147
2019,131278474,145062155
2019,131271720,145067023
2019,131278485,145062168
2019,131278509,145062187
2019,131278509,145062186
2019,131278511,145062189
2019,131278518,145062198
2019,131271742,145058630
2019,131274427,145058629
2019,131278528,145062205
2019,131278530,145062207
2019,131278534,145062213
2019,131274446,145062215
2019,131278536,145062217
2019,131278540,145062221
2019,131278558,145062236
2019,131278559,145058663
2019,131278559,145058664
2019,131278559,145058665
2019,131278566,145062245
2019,131278577,145062257
2019,131278586,145058693
2019,131278591,145058697
2019,131274493,145058700
2019,131278598,145062271
2019,131271789,145062277
2019,131271789,145062276
2019,131278604,145062282
2019,131274510,145058716
2019,131274512,145058717
2019,131278605,145062283
2019,131278606,145062284
2019,131278607,145062285
2019,131274545,145067113
2019,131278612,145067117
2019,131278614,145058766
2019,131274564,145058766
2019,131278614,145067120
2019,131274564,145067120
2019,131278614,145058768
2019,131274564,145058768
2019,131274567,145067127
2019,131274591,145067133
2019,131278651,145062329
2019,131278654,145062332
2019,131278657,145062336
2019,131278661,145062340
2019,131274626,145062349
2019,131274625,145058816
2019,131274626,145062350
2019,131274625,145062348
2019,131278676,145062359
2019,131278684,145067152
2019,131278684,145067151
2019,131278690,145062371
2019,131278720,145062402
2019,131278723,145062407
2019,131271862,145058891
2019,131278729,145062417
2019,131278734,145062421
2019,131278734,145062420
2019,131278737,145062427
2019,122727702,136177214
2019,122727716,136177222
2019,135336204,149149408
2019,135336204,149149409
2019,135336230,149149441
2019,135336230,149149442
2019,135336238,149149450
2019,135336238,149149449
2019,135336241,149149452
2019,135336244,149149456
2019,135336244,149149455
2019,135336244,149149457
2019,135342220,149152068
2019,135336255,149152087
2019,135342255,149149478
2019,135342255,149149477
2019,135342465,149152331
2019,135336365,149149594
2019,135336365,149152336
2019,135336365,149152334
2019,135336416,149152393
2019,135342540,149149659
2019,135342544,149149660
2019,135342551,149152415
2019,135342552,149152415
2019,135336433,149152414
2019,135336432,149152410
2019,135336437,149149672
2019,135336441,149149683
2019,135336443,149149682
2019,135336444,149149681
2019,135342566,149149686
2019,135336446,149149685
2019,135336454,149149702
2019,135342576,149152431
2019,135336455,149149697
2019,135336458,149149691
2019,135336450,149152427
2019,135342581,149152434
2019,135342582,149152428
2019,135336465,149149709
2019,135342588,149149711
