"DATA_YEAR","PROPERTY_ID","PROP_DESC_ID","PROPERTY_VALUE","DATE_RECOVERED","NIBRS_PROP_DESC_ID"
2019,125980955,36,500,,139889985
2019,125981752,8,7,,139891000
2019,125981792,51,0,,139891046
2019,125981785,38,1,,139891033
2019,125981792,26,1,,139891045
2019,125978356,16,30,,139891073
2019,125978356,22,0,,139886974
2019,125978356,6,200,,139891072
2019,125978356,63,60,,139891075
2019,125978356,61,650,,139891074
2019,125978361,13,1147,,139886979
2019,125978361,66,1050,,139886981
2019,125978361,26,100,,139886980
2019,125978361,67,1,,139886982
2019,125978364,52,0,,139886987
2019,125981848,3,1,,139891124
2019,125981848,38,250,,139891125
2019,125978381,67,1,,139887014
2019,125981856,38,1,,139891137
2019,125981893,6,250,,139887061
2019,125981893,36,150,,139887066
2019,125981893,63,152,,139891186
2019,125981893,7,30,,139887064
2019,125978470,64,1500,,139887147
2019,125978470,39,2000,,139891270
2019,125982037,38,1,,139887185
2019,125978599,67,1,,139887313
2019,125978623,37,1,,139892340
2019,125978625,22,0,,139892342
2019,125978664,59,1200,,139892385
2019,125982343,3,500,,139891672
2019,125982344,8,500,,139891673
2019,125978816,38,1,,139891840
2019,125978843,63,100,,139891874
2019,125982502,63,700,,139891872
2019,125978843,8,100,,139891873
2019,125978856,63,400,,139891884
2019,125978910,9,0,,139892013
2019,125982627,3,1200,17-DEC-19,139892700
2019,125982629,3,1200,,139892705
2019,125982640,3,1700,,139892053
2019,125982790,21,450,,139892208
2019,125982792,63,450,,139892211
2019,125979180,7,300,,139892982
2019,125983096,26,140,,139897574
2019,125983096,63,125,,139897576
2019,125979360,28,500,,139893176
2019,125979402,9,0,,139893209
2019,125979414,67,1,,139897631
2019,125983158,24,9000,,139893244
2019,125979429,67,1,,139897644
2019,125983291,20,280,,139897792
2019,125983291,63,300,,139897793
2019,125983291,16,2,,139897791
2019,125990045,25,50,,139899853
2019,125990045,51,0,,139899855
2019,125990043,3,3000,,139899852
2019,125990045,9,0,,139895481
2019,125990045,38,250,,139899854
2019,125986256,3,900,16-OCT-19,139895497
2019,125990067,3,900,,139899874
2019,125990098,63,60,,139899910
2019,125990142,16,1,,139899961
2019,125990142,25,1,,139899963
2019,125990142,17,100,,139899962
2019,125990142,36,30,,139899964
2019,125990145,38,1,,139899969
2019,125990207,36,200,,139900049
2019,125990203,63,500,,139900046
2019,125990264,63,0,,139900126
2019,125990274,38,2042,,139900136
2019,125990292,3,2500,19-JAN-19,139900155
2019,125986427,3,2500,,139900156
2019,125990307,63,200,,139900169
2019,125990312,15,7000,,139900171
2019,125990312,38,100,,139900174
