"DATA_YEAR","VICTIM_ID","OFFENDER_ID","RELATIONSHIP_ID","NIBRS_VICTIM_OFFENDER_ID"
2019,125082480,128573845,24,38744138
2019,125086262,128573845,16,38744136
2019,125086259,128568347,16,38738875
2019,125082481,128573845,24,38738878
2019,125086281,128573861,3,38744156
2019,125090041,128573863,11,38738891
2019,125090050,128568381,14,38738897
2019,125090053,128568384,18,38738898
2019,125090087,128577254,18,38738922
2019,125090099,128568434,27,38744196
2019,125090101,128577268,1,38744199
2019,129134736,133920961,24,40386324
2019,125090112,128573922,14,38746988
2019,125090161,128568489,1,38738971
2019,125090165,128577355,3,38744246
2019,125090179,128577370,24,38747047
2019,125090179,128568512,24,38744253
2019,125090182,128573967,18,38738986
2019,125090196,128568532,16,38738998
2019,125090198,128568533,14,38738999
2019,125090214,128573994,18,38739015
2019,125090243,128568588,3,38739036
2019,125082788,128574019,1,38747107
2019,125082796,128568606,11,38739050
2019,125090267,128577474,18,38747116
2019,125090284,128568623,24,38739072
2019,125090308,128568647,18,38744316
2019,125082824,128577514,18,38747135
2019,125090326,128577514,18,38744323
2019,125090334,128568670,24,38747142
2019,125090335,128568670,24,38739100
2019,125082838,128568673,1,38747147
2019,125082838,128568674,1,38747146
2019,125090345,128568680,24,38739104
2019,125086509,128568682,24,38744326
2019,125090347,128568682,24,38739105
2019,125082855,128568687,21,38747158
2019,125090388,128577577,18,38739136
2019,125090400,128568723,16,38739157
2019,125090402,128577592,18,38739161
2019,125090409,128574079,21,38739166
2019,125090415,128577602,18,38739172
2019,125090447,128568778,19,38739199
2019,125090459,128577633,9,38739204
2019,125090485,128577652,21,38739226
2019,125086570,128574110,3,38744388
2019,125090515,128568843,3,38739247
2019,125090520,128568846,1,38739250
2019,125086579,128568849,18,38744399
2019,125090524,128568848,18,38739254
2019,125086579,128568848,18,38744400
2019,125090524,128568849,18,38739253
2019,125090535,128568865,24,38739264
2019,125090579,128568908,24,38739303
2019,125090578,128568908,18,38739302
2019,125090591,128568919,16,38739312
2019,125090608,128568939,1,38747369
2019,125090608,128577787,1,38739328
2019,125090608,128568941,1,38739329
2019,125090608,128577789,1,38739330
2019,125093126,128568947,16,38747373
2019,125090648,128568977,16,38739357
2019,125093646,128578314,3,38747828
2019,125086955,128578322,1,38744703
