"DATA_YEAR","CRIMINAL_ACT_ID","OFFENSE_ID"
2019,9,148405967
2019,6,148412993
2019,6,148413606
2019,9,148413788
2019,6,148416411
2019,6,148414093
2019,6,148414231
2019,6,148414230
2019,9,148414406
2019,6,148414434
2019,6,148414539
2019,6,148416681
2019,6,148414590
2019,9,148416721
2019,9,148414719
2019,6,148408268
2019,6,148408717
2019,9,148417979
2019,6,148418006
2019,9,148415765
2019,6,148415829
2019,9,148418175
2019,6,148409811
2019,6,148409843
2019,6,148409875
2019,9,148418616
2019,8,148410187
2019,8,148410189
2019,8,148421828
2019,6,148421828
2019,8,148410869
2019,6,148410869
2019,8,148421862
2019,6,148421862
2019,3,148421862
2019,8,148419633
2019,6,148419633
2019,8,148421934
2019,6,148421934
2019,9,148422024
2019,6,148419772
2019,9,148419779
2019,9,148422410
2019,9,148422462
2019,9,148426419
2019,9,148422578
2019,9,148426525
2019,9,148426667
2019,6,148420661
2019,6,148420660
2019,6,148426743
2019,6,148426919
2019,6,148423062
2019,6,148427487
2019,6,148423627
2019,9,148423800
2019,9,148423879
2019,9,148431827
2019,6,148423889
2019,6,148431909
2019,1,148431952
2019,9,148424020
2019,6,148425081
2019,6,148425239
2019,6,148425238
2019,9,148433194
2019,8,148425356
2019,9,148433500
2019,8,148433567
