"DATA_YEAR","SUSPECT_USING_ID","OFFENSE_ID"
2018,4,135820132
2018,4,135820131
2018,4,135830187
2018,4,135830193
2018,4,135830204
2018,4,135830210
2018,4,135820156
2018,4,135830244
2018,4,135830245
2018,4,135820180
2018,4,135820184
2018,4,135830277
2018,4,135830279
2018,1,135820201
2018,4,135820238
2018,4,135831691
2018,4,135820291
2018,4,135830482
2018,4,135830483
2018,4,135820352
2018,4,135831790
2018,4,135831792
2018,4,135830497
2018,4,135830524
2018,4,135830523
2018,4,135830525
2018,4,135830530
2018,4,135830529
2018,4,135830528
2018,4,135830549
2018,4,135830547
2018,4,135830548
2018,4,135830577
2018,4,135820437
2018,4,135831907
2018,1,135830759
2018,4,135830763
2018,4,135830762
2018,4,135830776
2018,4,135832079
2018,4,135830815
2018,4,135832113
2018,4,135832120
2018,4,135830843
2018,3,135832207
2018,4,135832314
2018,4,135832315
2018,4,135832316
2018,4,135832313
2018,4,135831026
2018,4,135831035
2018,4,135836489
2018,4,135821075
2018,4,135821087
2018,4,135836514
2018,4,135832706
2018,4,135836587
2018,4,135836654
2018,4,135832796
2018,4,135841230
2018,4,135841231
2018,4,135836793
2018,4,135841249
2018,4,135836874
2018,4,135836875
2018,4,118603222
2018,4,118603354
2018,4,118603617
2018,4,118603897
2018,4,118604267
2018,4,118604514
2018,4,126440574
2018,4,126430897
2018,4,126430898
2018,4,126434545
2018,4,126440595
2018,4,126434554
2018,4,126434555
2018,4,126434553
2018,4,126440597
2018,4,126434562
2018,4,126434561
2018,4,126430930
2018,4,126440616
2018,4,126430937
2018,4,126440643
2018,4,126440653
2018,4,126440662
2018,4,126430964
2018,4,126440665
2018,4,126440679
2018,4,126440683
2018,4,126430981
2018,4,126430997
2018,4,126434658
2018,4,126431013
2018,4,126434663
2018,4,126440731
2018,4,126440734
2018,4,126440738
2018,4,126431025
2018,4,126440767
2018,4,126431030
2018,4,126431036
2018,4,126431037
2018,4,126431043
2018,4,126434711
2018,4,126431059
2018,4,126434722
2018,4,126434726
2018,4,126434732
2018,4,126440828
2018,4,126431090
2018,4,126434745
2018,4,126434755
2018,4,126440845
2018,4,126431106
2018,4,126440850
2018,4,126440849
2018,4,126431117
2018,4,126440855
2018,4,126431127
2018,4,126431130
2018,4,126431133
2018,4,126441138
2018,4,126441141
2018,4,126441145
2018,4,126434790
2018,4,126440861
2018,4,126440872
2018,4,126440883
2018,4,126434821
2018,4,126441184
2018,4,126434836
2018,4,126441191
2018,4,126434851
2018,4,126441200
2018,4,126440938
2018,4,126440943
2018,4,126440950
2018,4,126434877
2018,4,126440990
2018,4,126441006
2018,4,126434916
2018,4,126441014
2018,4,126441019
2018,4,126434921
2018,4,126441034
2018,4,126441066
2018,4,126441073
2018,4,126441081
2018,4,122842035
2018,4,122840248
2018,4,122840272
2018,4,122840291
2018,4,122847028
2018,4,122847033
2018,4,122842072
2018,4,122847064
2018,4,122840357
2018,4,122847070
2018,4,122847071
2018,4,122847073
2018,4,122847083
2018,3,122842119
2018,4,122847098
2018,4,122840399
2018,4,122840398
2018,4,122847120
2018,4,122842134
2018,4,122847202
2018,4,122847216
2018,4,122847269
2018,4,122842238
2018,4,122840596
2018,3,122840617
2018,4,122840624
2018,4,122842278
2018,4,122840653
2018,4,122847370
2018,1,122847382
2018,1,122847387
2018,3,122842318
2018,4,122847440
2018,4,122842335
2018,2,122840723
2018,4,122847475
2018,4,122847474
2018,4,122842364
2018,4,122840745
2018,4,122842381
2018,4,122847515
2018,4,122842416
2018,4,122847604
2018,4,122847697
2018,4,122840872
2018,4,122847755
2018,4,122847758
2018,4,122847770
2018,4,119429482
2018,4,119429514
2018,4,119429537
2018,4,119429613
2018,4,119429639
2018,4,119429690
2018,4,119429754
2018,4,119429811
2018,4,119429842
2018,4,119429847
2018,1,119429886
2018,4,119429928
2018,4,119429925
2018,4,119429997
2018,4,119430000
2018,4,119430057
2018,4,119430131
2018,4,119430143
2018,4,119430331
2018,4,119430347
2018,4,119430499
2018,4,119430511
2018,4,119430580
2018,4,119430679
2018,4,119430699
2018,4,119430740
2018,4,119430766
2018,4,119430788
2018,4,119430829
2018,4,119430866
2018,4,119430869
2018,4,119430893
2018,4,119430929
2018,4,119430988
2018,4,119431043
2018,4,119431063
2018,4,119431113
2018,4,119431170
2018,4,119431237
2018,4,119431335
2018,4,119431360
2018,4,119431379
2018,4,119431429
2018,4,119431434
2018,4,119431536
2018,4,119431570
2018,4,119431636
2018,4,119431655
2018,4,119431726
2018,4,119431745
2018,4,119431806
2018,4,119431814
2018,4,119431881
2018,4,119431910
2018,4,119432057
2018,4,119432132
2018,4,119432183
2018,4,119432209
2018,4,119432240
2018,4,119432270
2018,4,119432298
2018,4,119432329
2018,4,119432333
2018,4,119432442
2018,4,119432811
