"DATA_YEAR","ARRESTEE_ID","INCIDENT_ID","ARRESTEE_SEQ_NUM","ARREST_DATE","ARREST_TYPE_ID","MULTIPLE_INDICATOR","OFFENSE_TYPE_ID","AGE_ID","AGE_NUM","SEX_CODE","RACE_ID","ETHNICITY_ID","RESIDENT_CODE","UNDER_18_DISPOSITION_CODE","CLEARANCE_IND","AGE_RANGE_LOW_NUM","AGE_RANGE_HIGH_NUM"
2018,29899389,100831071,1,15-AUG-18,1,"N",49,5,28,"M",4,2,"R","","",28,0
2018,29889987,100824669,1,15-AUG-18,1,"N",51,5,32,"M",2,2,"R","","",32,0
2018,29894867,100831111,1,17-AUG-18,1,"N",51,5,27,"M",1,2,"R","","",27,0
2018,29899405,100831153,1,20-AUG-18,1,"N",23,5,49,"F",1,2,"R","","",49,0
2018,29899406,100831153,2,20-AUG-18,1,"N",23,5,42,"M",1,2,"R","","",42,0
2018,29899408,100831160,1,21-AUG-18,1,"N",5,5,43,"M",1,2,"R","","",43,0
2018,29894900,100831256,1,28-AUG-18,1,"N",27,5,42,"M",1,1,"R","","",42,0
2018,34075102,113438814,1,11-AUG-18,1,"N",51,5,49,"M",1,1,"R","","",49,0
2018,34080192,113442816,1,31-JUL-19,3,"N",11,5,24,"M",1,2,"R","","",24,0
2018,29890229,100826856,1,22-AUG-18,2,"N",27,5,29,"M",1,2,"","","",29,0
2018,29895098,100826856,2,22-AUG-18,1,"N",27,5,29,"M",1,2,"","","",29,0
2018,34080211,113442842,3,08-JUN-18,2,"N",45,5,22,"F",1,2,"R","","",22,0
2018,34068696,113442842,1,08-JUN-18,2,"N",45,5,39,"F",1,2,"R","","",39,0
2018,34080210,113442842,2,05-JUN-18,1,"N",45,5,25,"M",1,2,"N","","",25,0
2018,28847948,97882363,1,21-MAR-18,1,"C",61,5,47,"M",1,2,"N","","",47,0
2018,28840211,97860207,1,15-MAY-18,1,"N",23,5,53,"F",1,2,"N","","",53,0
2018,28840236,97860330,1,16-JAN-18,1,"N",23,5,25,"F",1,2,"N","","",25,0
2018,28840268,97860362,1,01-APR-18,1,"N",51,5,26,"M",1,3,"R","","",26,0
2018,28840378,97860706,1,22-APR-18,1,"N",51,5,29,"F",1,2,"R","","",29,0
2018,28840285,97860437,1,05-APR-18,2,"N",23,5,25,"F",1,2,"N","","",25,0
2018,28840295,97860464,1,07-APR-18,2,"N",23,5,32,"F",1,2,"N","","",32,0
2018,28840318,97860526,2,10-APR-18,2,"N",23,5,31,"M",1,2,"N","","",31,0
2018,28840314,97860526,1,10-APR-18,2,"N",23,5,28,"M",1,2,"N","","",28,0
2018,28840338,97860571,1,13-APR-18,1,"N",23,5,41,"M",1,2,"N","","",41,0
2018,28840341,97860575,1,21-APR-18,2,"N",23,5,40,"M",1,2,"N","","",40,0
2018,28840367,97860668,1,25-APR-18,1,"N",27,5,31,"M",1,2,"N","","",31,0
2018,28840427,97860831,1,30-APR-18,2,"N",5,5,25,"M",1,2,"R","","",25,0
2018,28843380,97869907,1,19-MAY-18,1,"N",48,5,17,"M",2,2,"R","R","",17,0
2018,28843382,97869907,2,19-MAY-18,1,"N",49,5,17,"M",2,2,"R","R","",17,0
2018,28843692,97870863,1,31-MAY-18,1,"N",51,5,47,"F",1,2,"R","","",47,0
2018,28850268,97891450,1,12-APR-18,2,"N",49,5,23,"M",1,2,"R","","",23,0
2018,28850285,97891507,1,01-MAY-18,2,"N",51,5,17,"F",1,1,"R","R","",17,0
2018,28850299,97891552,1,02-MAY-18,2,"N",5,5,36,"F",1,1,"R","","",36,0
2018,28850361,97891729,1,10-MAY-18,2,"N",14,5,22,"F",1,1,"R","","",22,0
2018,28850378,97891787,1,08-MAY-18,2,"N",23,5,23,"F",1,2,"R","","",23,0
2018,28850419,97891923,1,12-MAY-18,2,"N",45,5,30,"M",1,1,"R","","",30,0
2018,28850453,97892013,1,15-MAY-18,2,"N",51,5,83,"M",1,2,"R","","",83,0
2018,28838994,97856753,1,24-MAY-18,3,"N",5,5,37,"M",1,2,"R","","",37,0
2018,28839053,97856921,1,28-MAR-18,3,"N",49,5,33,"F",1,2,"R","","",33,0
2018,28839055,97856921,2,28-MAR-18,3,"N",49,5,23,"M",1,2,"R","","",23,0
2018,28839111,97857157,1,08-MAY-18,3,"N",51,5,26,"M",4,2,"N","","",26,0
2018,28839177,97857431,1,24-MAY-18,3,"N",46,5,29,"M",1,2,"R","","",29,0
2018,28839340,97857820,1,10-MAR-18,1,"N",46,5,18,"M",1,2,"N","","",18,0
2018,28839342,97857820,2,10-MAR-18,1,"N",10,5,32,"M",1,2,"N","","",32,0
2018,28845300,97875392,1,01-APR-18,2,"C",23,5,46,"F",1,2,"R","","",46,0
2018,28845501,97875880,2,14-APR-18,1,"C",27,5,37,"M",1,2,"R","","",37,0
2018,28845502,97875880,3,14-APR-18,1,"M",27,5,37,"M",1,2,"R","","",37,0
2018,28845500,97875880,1,14-APR-18,1,"C",51,5,56,"F",1,2,"R","","",56,0
2018,28845301,97875392,2,01-APR-18,2,"C",23,5,37,"M",1,2,"R","","",37,0
2018,28845574,97876016,2,17-APR-18,1,"C",16,5,23,"M",1,2,"R","","",23,0
2018,28845578,97876016,3,17-APR-18,1,"C",16,5,23,"M",1,2,"R","","",23,0
2018,28845582,97876016,4,17-APR-18,1,"C",16,5,23,"M",1,2,"R","","",23,0
2018,28845572,97876016,1,18-APR-18,1,"C",39,5,26,"M",1,2,"U","","",26,0
2018,28845628,97876143,1,23-APR-18,2,"C",23,5,30,"F",1,2,"U","","",30,0
2018,28845639,97876174,1,24-APR-18,1,"C",23,5,26,"F",1,2,"R","","",26,0
2018,28845653,97876215,1,25-APR-18,1,"C",16,5,39,"M",1,2,"R","","",39,0
2018,28845787,97876781,1,10-APR-18,1,"C",48,5,68,"M",1,3,"R","","",68,0
2018,28845828,97876916,1,13-APR-18,1,"C",16,5,50,"M",1,3,"R","","",50,0
2018,28845851,97876992,1,16-APR-18,1,"C",39,5,49,"M",1,2,"R","","",49,0
2018,28845852,97876992,2,16-APR-18,1,"C",28,5,28,"M",1,,"U","","",28,0
2018,28702105,97478765,1,28-MAR-18,3,"N",16,5,18,"F",1,2,"N","","",18,0
2018,28702108,97478765,2,28-MAR-18,3,"N",16,5,26,"M",1,2,"R","","",26,0
2018,28702109,97478765,3,28-MAR-18,3,"N",21,5,28,"M",1,2,"R","","",28,0
2018,28702196,97479009,1,01-MAR-18,3,"N",29,5,31,"M",1,2,"","","",31,0
2018,28702293,97479198,1,09-APR-18,3,"N",27,5,59,"M",1,2,"","","",59,0
2018,28702290,97479202,1,17-APR-18,3,"N",16,5,55,"F",1,2,"","","",55,0
