"DATA_YEAR","PROPERTY_ID","INCIDENT_ID","PROP_LOSS_ID","STOLEN_COUNT","RECOVERED_COUNT"
2018,103033267,97848105,7,,
2018,103033324,97848171,7,,
2018,103033320,97848171,5,,
2018,103033407,97848276,1,,
2018,103033453,97848321,7,,
2018,103033469,97848336,4,,
2018,103033499,97848376,7,,
2018,103033631,97848511,5,,
2018,103033641,97848511,7,,
2018,103033696,97848567,7,,
2018,103033715,97848585,7,,
2018,103033815,97848698,7,,
2018,103033855,97848729,7,,
2018,103033837,97848729,4,,
2018,103033891,97848771,5,,
2018,103033905,97848771,7,,
2018,103033984,97848838,7,,
2018,103034027,97848879,7,,
2018,103034064,97848917,1,,
2018,103034081,97848939,6,,
2018,103034565,97849460,5,,1
2018,103034568,97849460,7,1,
2018,103034595,97849494,4,,
2018,103034658,97849566,7,1,
2018,103034729,97849643,4,,
2018,103034902,97849832,7,1,
2018,103034962,97849889,7,,
2018,103034955,97849889,5,,
2018,103035030,97849967,7,,
2018,103035048,97849989,7,,
2018,103035071,97850014,7,,
2018,103035093,97850040,7,,
2018,103035446,97850433,7,,
2018,103035463,97850450,7,,
2018,102018090,96754184,4,,
2018,102018146,96754228,7,,
2018,102018143,96754228,5,,
2018,102018163,96754252,4,,
2018,102018213,96754312,7,,
2018,102018228,96754329,1,,
2018,102018232,96754334,7,,
2018,102018247,96754349,7,,
2018,102018271,96754379,5,,
2018,102018272,96754379,7,,
2018,102018449,96754553,7,2,
2018,102018444,96754549,7,,
2018,102018440,96754549,3,,
2018,102018430,96754554,1,,
2018,102018435,96754554,6,,
2018,102018498,96754605,5,,1
2018,102018510,96754605,7,1,
2018,102018505,96754610,7,1,
2018,102018507,96754613,5,,
2018,102018516,96754613,7,,
2018,102018543,96754640,4,,
2018,102018650,96754753,6,,
2018,102018670,96754768,7,,
2018,102018663,96754768,6,,
2018,102018677,96754771,4,,
2018,102018672,96754771,1,,
2018,102018690,96754781,7,1,
2018,102018685,96754781,5,,1
2018,102018701,96754797,5,,
2018,102018704,96754797,7,,
2018,105667832,100799953,1,,
2018,105667855,100799990,7,,
2018,105678947,100800017,7,,
2018,105678951,100800022,7,,
2018,105667890,100805777,7,,
2018,105673391,100805780,4,,
2018,105679022,100811226,1,,
2018,105679031,100805816,7,,
2018,105679065,100800126,7,,
2018,105667972,100800132,4,,
2018,105667976,100800135,4,,
2018,105673484,100805886,7,,
2018,105679122,100800184,5,,1
2018,105668015,100800184,7,1,
2018,105679139,100811352,7,,
2018,105668046,100800220,1,,
2018,105673538,100805930,4,,
2018,105673562,100800284,7,,
2018,105679224,100800307,1,,
2018,105679226,100800307,7,,
2018,105679260,100811505,7,,
2018,105673631,100806020,7,1,
2018,105679288,100806020,5,,1
2018,105673680,100800447,4,,
2018,105668240,100800447,7,,
2018,105673689,100816058,7,,
2018,105673687,100816058,5,,
2018,105673696,100811616,6,,
2018,105679356,100816072,6,,
2018,105673710,100816077,7,,
2018,105679379,100800479,7,1,
2018,105679407,100811655,7,,
2018,105679406,100811655,5,,
2018,105679413,100816106,7,,
2018,105673746,100800500,1,,
2018,105679428,100816115,7,,
2018,105668297,100816115,5,,
2018,105668307,100800516,7,,
2018,105673768,100811688,5,,
2018,105668313,100811688,7,,
2018,105673775,100800532,4,,
2018,105679461,100800547,7,,
2018,105679464,100811720,5,,
2018,105673797,100811720,7,,
2018,105668343,100800567,5,,
2018,105668344,100800567,7,,
2018,105673827,100800595,7,,
2018,105679601,100800701,6,,
2018,105673928,100800722,7,,
2018,105668483,100800730,7,,
2018,102122381,96859721,1,,
2018,102122782,96860128,6,,
