"DATA_YEAR","NIBRS_MONTH_ID","AGENCY_ID","MONTH_NUM","DATA_YEAR","REPORTED_STATUS","REPORT_DATE","UPDATE_FLAG","ORIG_FORMAT","DATA_HOME","DDOCNAME","DID","MONTH_PUB_STATUS"
2018,8005679,20867,4,2018,"I",01-APR-04,"Y","F","C","2018_04_WA0390400_NIBRS",35360345,0
2018,8004461,20707,4,2018,"I",01-APR-04,"Y","F","C","2018_04_WA0180400_NIBRS",49469379,0
2018,8004521,20750,2,2018,"I",01-FEB-02,"Y","F","C","2018_02_WA0241000_NIBRS",46889030,0
2018,8004543,20771,4,2018,"I",01-APR-04,"Y","F","C","2018_04_WA0271100_NIBRS",30437293,0
2018,8004547,20777,4,2018,"I",01-APR-04,"Y","F","C","2018_04_WA0271900_NIBRS",39476708,0
2018,7853615,20763,1,2018,"I",01-JAN-01,"Y","F","C","2018_01_WA0270100_NIBRS",48973991,0
2018,8004276,20634,4,2018,"I",01-APR-04,"Y","F","C","2018_04_WA0110000_NIBRS",49473219,0
2018,8004351,20643,4,2018,"I",01-APR-04,"Y","F","C","2018_04_WA0130400_NIBRS",50478770,0
2018,8004451,20684,4,2018,"I",01-APR-04,"Y","F","C","2018_04_WA0172100_NIBRS",50490689,0
2018,8004459,20710,4,2018,"I",01-APR-04,"Y","F","C","2018_04_WA0190000_NIBRS",21787153,0
2018,8004464,20717,4,2018,"I",01-APR-04,"Y","F","C","2018_04_WA0200100_NIBRS",20347589,0
2018,8004603,20798,4,2018,"I",01-APR-04,"Y","F","C","2018_04_WA0310600_NIBRS",47692560,0
2018,8005678,20866,4,2018,"I",01-APR-04,"Y","F","C","2018_04_WA0390300_NIBRS",30378223,0
2018,8005681,20873,4,2018,"I",01-APR-04,"Y","F","C","2018_04_WA0391100_NIBRS",21052552,0
2018,8005748,20692,3,2018,"Z",01-MAR-03,"Y","F","C","2018_03_WA0173100_NIBRS",20443854,0
2018,8026207,20624,4,2018,"I",01-APR-04,"Y","F","C","2018_04_WA0080100_NIBRS",47825533,0
2018,8026715,20656,5,2018,"I",01-MAY-05,"Y","F","C","2018_05_WA0140700_NIBRS",20953638,0
2018,8027354,20819,5,2018,"I",01-MAY-05,"Y","F","C","2018_05_WA0330000_NIBRS",31335360,0
2018,8025269,20595,5,2018,"I",01-MAY-05,"Y","F","C","2018_05_WA0010200_NIBRS",30403102,0
2018,8025272,20596,5,2018,"I",01-MAY-05,"Y","F","C","2018_05_WA0020000_NIBRS",21756101,0
2018,8025293,20604,5,2018,"I",01-MAY-05,"Y","F","C","2018_05_WA0030500_NIBRS",50468727,0
2018,8026210,20627,5,2018,"I",01-MAY-05,"Y","F","C","2018_05_WA0080400_NIBRS",30475346,0
2018,8026725,20670,4,2018,"I",01-APR-04,"Y","F","C","2018_04_WA0170600_NIBRS",46314980,0
2018,8026730,20677,4,2018,"I",01-APR-04,"Y","F","C","2018_04_WA0171300_NIBRS",50503881,0
